video_id,caption,label
36-s02e10,"[                       ( mattheworton__724 duffy goes to the printer to get the burn plate ),  ( he__724 hands it to sara__17 ),                                                              ",0
37-s02e10,"[                   ( warrick sighs . ),                ",0
38-s02e10,"[ ( warrick goes through the manifest matching credit card numbers to names . ),  ( warrick finds vincent avery s name and also the credit card number . ),    ( he flips to page two of the manifest . ),    ( warrick finds a match to the credit card number . ),  ( he puts an x  by gillmore , marty s  name . ),  ",0
39-s02e10,"[ ( marty gillmore is on his bike . ),  ( he s starting the engine when two cop cars pulls up the drive to block his exit . ),                  ( warrick holds out his hand . ),        ( marty gillmore takes warrick s outstretched hand . ),  ( warrick flips it over to check for the slide bite . ),  ( there is one . ),      ( quick flashback to marty driscoll coming out of the room after brass is unconscious on the floor . ),    ( marty gillmore checks brass  pulse and takes his gun at the same time . ),    ( he turns around and fires at keith driscoll . ),  ( camera close up on the gun slide cutting marty gillmore s hand . ),  ( marty puts the gun back in brass  grip as keith driscoll falls to the floor dead . ),  ( marty gillmore leaves the room . ),  ( flash to white . ),  ( end of flashback . ),  ( resume on warrick . ),      ( marty gillmore doubles over . ),            ( brass does nt move . ),  ( warrick looks at brass . ),    ( brass still does nt move . ),    ( brass pulls out his cell phone and makes the call . ),            ",1
40-s02e10,"[ ( brass walks through the double doors . ),  ( warrick runs to catch up to him . ),      ( warrick returns brass  shield to him . ),        ( warrick nods slightly and says nothing . ),  ( he does look as if he has something else on his mind . ),            ( brass looks around and puts his badge back on . ),  ( he looks up at warrick . ),        ( warrick nods . ),  ( brass walks away . ),  ( camera holds on warrick . ),",0
41-s02e10,"[ ( ellie walks by the fountain on her way somewhere . ),  ( she s carrying a large traveling shoulder bag with her . ),  ( she stops when brass calls out to her . ),    ( ellie signs . ),                                                      ( ellis starts to walk away . ),    ( ellie turns around and smiles at brass . ),  ( camera holds on brass . ),",0
42-s02e10,"[ ( sara walks through the hallway . ),  ( she carries her csi kit with her and passes warrick as he walks in the opposite direction . ),      ( warrick stops and turns around calling back to sara . ),          ( sara deliberately glances down at her wrist watch . ),      ( sara smiles and walks away . ),",0
43-s02e10,"[ ( grissom walks though the hallway , his traveling bags slung over his shoulder and container of cockroaches in his left hand . ),  ( as he passes the break room , warrick calls out to him . ),      ( grissom detours into the break room to stop to talk with warrick . ),            ( grissom puts his bags down . ),                        ( grissom sits down . ),        ( warrick nods . ),      ( warrick sighs and sits down across grissom . ),        ( camera pulls back down the hallway on the two men . ),",0
0-s02e09,"[ ( the camera gives us various shots inside the casino - of the gaming tables , of the people at the slots , of the craps table . ),          ( a player puts a bill flat on the table and slides it over to the dealer . ),  ( the dealer looks over at the manager who is standing nearby . ),  ( she calls out to him . ),    ( the manager , maxduncan , gives his approval . ),    ( the dealer puts the hundred in the table slot . ),  ( the manager stands off to the side watching the casino proceedings . ),  ( a security officer pushes the cashbox equipment to the table . ),  ( they remove the table s cash box and puts it on the metal rack . ),  ( a cash box is removed and put under the dealer s table . ),  ( the security officer looks up at the surveillance camera , raises his hand and signals . ),  ( camera pov of the security officer signaling to the camera . ),        ( cut to : camera view of the entrance stairs into the casino area . ),",1
1-s02e09,"[ ( three women walk into the casino : one blonde , one brunette , and one red-head . ),  ( the blonde stops near the entrance . ),  ( the brunette and red-head continue on into the casino . ),  ( the security officers continue to push the metal cart full of cash boxes through the casino . ),  ( the blonde woman pulls out a gun and shoots at the huge chandelier hanging from the ceiling , hitting it and making it crash to the floor below . ),  ( customers start screaming and scrambling for cover . ),  ( the brunette and the red-headed woman both pull out their guns and start to fire . ),  ( they both manage to hit the two security officers . ),  ( the two women continue to the metal cart with the cash boxes . ),  ( they start to put the cash boxes into a bag . ),  ( the woman at the entrance continues to watch their escape route . ),  ( another security officer rushes down the entrance stairs . ),  ( the red-haired woman shoots and hits the security officer . ),",0
2-s02e09,"[ ( in the security camera office , security officers call for additional help as all hell breaks loose on the multiple monitors in front of them . ),      ",0
3-s02e09,"[ ( the three women have their cash boxes and start to leave . ),  ( the gunfire increases exponentially as they make their way to the exit . ),  ( additional security officers start to fire from behind the bar . ),  ( the red-headed woman gets shot and falls to the ground . ),  ( the other two escape . ),",0
4-s02e09,"[ ( grissom and brass walk down the entrance stairs into the casino . ),  ( grissom carries his kit while brass fills him in ),                          ( they reach the red-haired woman . ),    ( grissom glances down a the body . ),  ( he puts his kit down and kneels down next to the body . ),  ( the looks up at brass . ),      ( grissom reaches over and pulls the red-haired wig off of the woman  . ),  ( he holds it up to brass and shakes his head . ),    ( brass shrugs . ),",1
5-s02e09,"[ ( the wounded are being tended to . ),  ( warrick and nick go through the scene . ),  ( warrick is kneeling on the floor looking through a small instrument measuring the base of a discarded bullet . ),    ( nick picks up a bullet from the floor near marker # 6 . ),          ",0
6-s02e09,"[ ( brass and grissom talk in the casino . ),            ( brass and grissom walk up to maxduncan talking with an officer . ),  ( they overhear part of what he says . ),                                  ( maxduncan leaves . ),        ( quick flashback to : the chandelier flares and starts to fall from the ceiling . ),  ( people run for cover . ),  ( the woman  in red pulls out her gun and shoots the guards . ),      ( end of flashback . ),  ( resume to present . ),      ",0
7-s02e09,"[ ( catherine and sara drive to the crime scene . ),              ( sara smiles . ),  ( the car turns into the parking lot . ),      ( catherine parks the car . ),  ( they get out of the car . ),                                  ( catherine and sara head for the store . ),",0
8-s02e09,"[ ( they enter the store and look around . ),  ( closed ),  ( they put their kits down and look at the stuff on the floor . ),    ( catherine picks up a sample and smells it . ),  ( she shakes her head . ),        ( sara thinks about it . ),    ( quick cgi pov to : a side view of a gun firing through a potato and the potato shattering into bits . ),  ( end of cgi pov . ),    ( sara stands up and picks up a potato from the stand . ),  ( she goes behind the counter . ),  ( she sees the body on the floor . ),  ( she steps over the body and checks the cash register slip . ),          ( quick flashback to : a person leaving the store and turning the sign in the door over . ),    ( end of flashback . ),  ( resume to present . ),  ( catherine looks up and sees the security camera high in the ceiling . ),    ( sara steps up and checks the camera . ),        ",1
9-s02e09,"[ ( brass takes notes as he interviews a fraternity guy . ),      ( quick flashback to : the three women walk into the casino . ),  ( they raise their weapons . ),  ( end of flashback . ),  ( resume to present . ),      ( quick flashback to : the two women  in wigs walk through the casino . ),  ( end of flashback . ),  ( resume to present . ),                  ( brass walks away from the elderly woman . ),  ( grissom walks up to brass . ),      ( he puts his notebook away . ),                ",0
10-s02e09,"[                     ( nick looks at the small oil spill on the ground . ),  ( he smells it . ),              ",0
11-s02e09,"[ ( robbins removes the bullet from the body . ),  ( grissom walks into the room . ),            ( quick cgi pov to : the bullet enters the flesh and opens up . ),  ( end of cgi pov . ),  ( resume to present . ),      ( he puts the bullet in the tin ),        ( camera holds on grissom . ),",0
12-s02e09,"[ ( catherine prints the closed  sign . ),  ( sara watches her from behind as she clears the counter . ),            ( the sign shows many prints . ),    ( sara finishes clearing the counter and kneels down to look at it closely . ),          ( sara pulls out a machine and checks the counter . ),  ( quick cgi pov to : top view of the thin film placed on the counter . ),  ( camera moves downward under the film to show the prints adhering to the film . ),  ( end of cgi pov . ),  ( resume to present . ),        ( quick flashback to : person walks into the store . ),  ( picks up a potato . ),  ( the clerk turns around . ),  ( the gun fires . ),  ( the clerk falls to the ground . ),  ( the person hops over the counter , takes the cash from the register and leaves . ),    ( end of flashback . ),  ( resume to present . ),        ",0
13-s02e09,"[ ( grissom walks into the lab and joins warrick in front of the monitor . ),          ( on the monitor , the three ladies  walk into the casino . ),  ( the blond stays by the stairs , the red and blue walk into the casino . ),        ( on the monitor , the red and the blue walk across the floor and shoot the guards . ),  ( the players duck down for cover . ),      ( on the monitor , the frame is on pause and the picture of the woman in red is enlarged . ),        ( quick flashback to : the red shooting the blue in the back . ),      ( warrick highlights and enlarges a close up of the blonde-haired woman in black . ),        ",0
14-s02e09,"[ ( sara kneels down next to the counter and dusts the countertop for prints . ),  ( catherine lingers in the doorway . ),  ( she finishes printing the glass on the door . ),  ( she turns around and sees sara dusting for prints . ),            ( catherine takes off her gloves . ),  ( she s irritated . ),              ( without a word , sara walks over to the front of the counter and hands catherine a candy bar . ),  ( catherine opens it . ),    ( sara walks around the counter and looks at the body . ),      ( catherine takes a bite of the candy bar and starts to chew . ),  ( sara s jaw drops . ),  ( she stares at catherine . ),  ( catherine digs into her kit and hands her a mirror . ),        ( sara kneels down next to the body . ),  ( catherine stretches to look over the counter . ),      ( sara uses the mirror and looks at the victim on the floor . ),  ( the door opens . ),  ( DavidPhillips walks in ),            ( sara stands up from behind the counter . ),          ",0
15-s02e09,"[ ( greg sits in his lab reading a sand and surf  magazine . ),  ( nick walks in he looks at the magazine over greg s shoulder . ),                    ( the spectrometer beeps . ),    ( he grabs the results and looks at it . ),    ( he hands the sheet to nick . ),        ( nick grabs the magazine . ),              ( quick cgi pov to : close up of the transmission fluid in a car . ),      ( end of cgi pov . ),  ( resume to present . ),            ",0
16-s02e09,"[ ( brass and warrick make their way to adambrower s apartment . ),      ( they stop in front of the apartment door . ),        ( warrick uses the tool and punches out the door lock . ),",0
17-s02e09,"[ ( warrick and brass enter the apartment . ),      ( warrick starts looking around . ),      ( warrick puts his kit down and lifts up a pair of jeans . ),            ( brass opens the closet door . ),  ( he lifts up a bra . ),  ",0
18-s02e09,"[ ( sara scans the shoe print into the computer . ),  ( she runs a database search on it . ),",0
19-s02e09,"[ ( sara walks into the lab . ),  ( catherine is already there with the technician . ),                                        ( the computer beeps . ),                            ( catherine stands up and heads out the lab . ),    ",1
20-s02e09,"[   ( grissom turns around and sees catherine walking toward him . ),  ( he turns around and continues down the hallway . ),  ( catherine chases after him . ),            ( grissom stops and turns around . ),  ( catherine catches up with grissom . ),      ( greg enters the end of the hallway and calls out to grissom . ),        ( grissom pulls catherine down with him as he follows greg . ),",0
21-s02e09,"[ ( greg sits in his chair . ),  ( on the table in front of him are bullet samples . ),                      ( grissom turns to look at catherine . ),  ( he knows she knows something . ),              ( quick cgi pov to : close up of the gun firing and the bullet shattering the potato , passing through the potato and some of the potato getting back into the nozzle of the gun . ),  ( end of cgi pov . ),  ( resume to present . ),          ( sara enters the lab . ),  ( she pulls out the photo sheet from the envelope . ),  ( she gives it to catherine . ),      ( grissom looks at catherine . ),  ( they both look at each other . ),  ( sara recognizes the look . ),            ( camera holds on grissom . ),",1
22-s02e09,"[ ( bobbydawson goes over the bullet comparisons with grissom and catherine . ),      ( bobby moves aside so that grissom can look into the scope . ),      ( scope view of the two bullets . ),                  ( nick enters the lab . ),              ",0
23-s02e09,"[ ( open on the car in the bushes . ),  ( brass stands off to the side looking at the car in the bushes . ),  ( on the road , the csi s get out of their tahoe . ),  ( they approach brass . ),  ( brass turns to meet them . ),              ( grissom makes his way to the front of the car . ),  ( he looks inside . ),  ( cut to : nick and brass are topside looking for the second vehicle . ),                ( quick flashback to a single rider on a motorcycle . ),  ( the engine revs and it drives off . ),  ( end of flashback . ),  ( resume to present . ),    ( cut to : catherine helps grissom back on top of the hill . ),        ( a piece of cloth is caught in the trunk hood . ),    ( the man pops the trunk open . ),    ( they open the trunk and find tammyfelton inside . ),  ( eyes wide open and dead . ),  ",1
24-s02e09,"[ ( robbins examines tammyfelton . ),        ( catherine walks in ),            ( quick flashbacks to : tammyfelton in her blonde wig kissing darinhanson . ),  ( tammy takes off her wig . ),  ( she and darin stand close to each other . ),  ( darin puts his hands on her shoulders . ),  ( tammy smiles . ),  ( darin s grip starts to tighten and tammy starts gagging . ),  ( they fall to the ground as he chokes her . ),  ( end of flashback . ),  ( resume to present . ),      ( quick flashback to tammyfelton on the ground and gasping as darinhanson chokes her . ),  ( end of flashback . ),  ( resume to present . ),      ( robbins hands the swab box to catherine . ),              ( catherine sighs . ),",0
25-s02e09,"[ ( nick walks around the car to stand in front of warrick who gets out of the front seat . ),  ( he holds out his index finger to nick . ),  ( nick looks at it and shakes his head . ),        ( nick uses the magnifying glass and looks at the dust on the tip of warrick s finger . ),  ( camera zooms to the magnifying glass view of the dust on the tip of warrick s finger . ),  ( camera zooms in further to show a microscope view of the dust crystals . ),",0
26-s02e09,"[ ( greg looks up from the scope . ),              ( grissom walks into the lab . ),                ",0
27-s02e09,"[ ( police cars drive up to the abandoned silica mine . ),  ( nick , warrick and grissom exit the tahoe . ),  ( they start looking around . ),  ( officers also start looking around the place . ),    ( nick and warrick join grissom to see what he found . ),  ( grissom points . ),  ( across the way , a motorcycle is parked next to a shed . ),    ( they make their way toward the shed . ),  ( on the ground are silica crystals . ),      ( behind grissom , nick and warrick both get their guns out . ),  ( grissom stands in front and looks at the shed . ),    ( they approach the shed . ),  ( grissom reaches out and opens the door . ),  ( inside is a dead man shot in the forehead . ),    ( warrick picks up a shell casing from the ground . ),        ",1
28-s02e09,"[ ( grissom hands out photographs on the table . ),          ( quick flashback to : the clerk turns around and gets shot . ),  ( end of flashback . ),  ( resume to present . ),      ( quick flashback to : the woman  in red shooting the woman  in blue  . ),  ( end of flashback . ),  ( resume to present . ),            ( quick flashback to : tammyfelton on the ground , gasping and being choked by darinhanson . ),  ( end of flashback . ),  ( resume to present . ),                  ( warrick enters the room . ),          ",1
29-s02e09,"[ ( everyone is back in the a/v lab . ),  ( warrick is in front of the computer showing them the surveillance video . ),          ( on the monitor , the video plays . ),            ( on the monitor , the video plays in slower motion . ),  ( it s apparent that maxduncan drops before things happen . ),        ( warrick plays the video for a third time . ),        00:27:57.075,                    ( catherine stands . ),  ( she and grissom leave the lab . ),",1
30-s02e09,"[ ( maxduncan hurriedly leaves his house ( # 23519 ) carrying a golf club set and duffle bag . ),  ( he puts them into the back of his car . ),  ( police cars pull up and block his exit . ),  ( brass and catherine get out of the car . ),                ( an officer cuffs maxduncan . ),  ( catherine walks up to the side of maxduncan s car and notices the thin film of dust on it . ),  ( she runs her finger along the car side . ),  ",0
31-s02e09,"[ ( brass and catherine question maxduncan . ),  ( his lawyer sits next to him . ),                                                                                  ( the officer puts a hand on maxduncan s shoulder . ),  ( maxduncan and his lawyer leaves with the officer . ),  ( brass sits down . ),                ",0
32-s02e09,"[ ( on screen are photo shots of the robbers from the surveillance video of the laughlin robbery . ),                      ( archie gets to work on the photos on screen . ),      ( sara recognizes the man on screen . ),                            ",0
33-s02e09,"[ ( catherine and nick walk into the lab . ),            ( catherine hands bobby the envelope . ),  ( he takes the bullet out and looks at it . ),        ( bobbydawson looks at nick , surprised . ),  ( he weighs the bullet . ),            ( bobby goes into the cage and takes out two gun samples . ),      ( bobby looks at the bullet again ),          ( bobby steps back and lets nick count the stripes on the monitor . ),                      ( he inputs the information into the database . ),    ( the printer beeps and prints the results . ),          ( catherine looks at the results . ),          ( catherine looks at nick . ),",0
34-s02e09,"[ ( brass , grissom and catherine question the state trooper , officer spencer . ),                ( quick flashback to : officer spencer rides in his vehicle and sees the car parked outside the store . ),  ( he hears the gunshot . ),  ( he gets out of his vehicle and draws his gun . ),  ( end of flashback . ),  ( resume to present . ),      ( quick flashback to : officer spencer enters the store with his gun drawn . ),  ( he sees tammyfelton behind the counter and darinhanson points his gun at officer spencer . ),    ( end of flashback . ),  ( resume to present . ),        ( quick flashback to : tammyfelton walks around the counter carrying some cash . ),        ( end of flashback . ),  ( resume to present . ),      ( quick flashback to : spencer looks at the cash that tammyfelton holds out to him . ),        ( cut to : tammy and darin walk across the parking lot toward their car . ),  ( spencer leaves the store and flips the sign over on his way out . ),  ( the door closes behind him . ),  ( end of flashback . ),  ( resume to present . ),  ( catherine kneels and looks at spencer s shoes and pants . ),              ( quick flashback to : at the calnevari mine , officer spencer looks at the motorcycle . ),  ( he draws his gun and approaches the shed . ),  ( he opens the shed door and catches darinhanson inside . ),  ( he aims and shoots . ),  ( he closes the door and looks around . ),  ( he puts his gun back in his holster and leaves . ),    ( officer spencer does nt say anything . ),    ( brass turns the lights off . ),            ( grissom follows the silica trail into the hallway and into the locker room . ),  ( he pushes the door open and follows it to the locker . ),  ( he opens the locker . ),  ( officer spencer still does nt say anything . ),  ( he watches as grissom finds the false bottom on the locker floor . ),  ( he removes the locker and pulls out the bag with the money inside . ),  ( spencer kneels down . ),                      ( the officer escorts spencer out of the room . ),        ( grissom turns to look at catherine . ),  ( she smiles at him . ),  ( camera holds on grissom . ),",1
0-s05e05,"[ ( various flashes of a man and a woman nearly-naked and kissing passionately . ),  ( a man quickly walks out from his driveway , his wife struggles to keep up with him . ),    ( he pauses for a moment as she catches up with him . ),  ( they keep going . ),  ( she s trying to put her heels on as they cross the street to the neighbor s house . ),            ( they re nearly there . ),    ( he does nt look . ),    ( they continue on to the neighbor s house . ),  ( the doorbell rings . ),  (  ErinBrady , the hostess of the party , opens the door . ),  ( she s wearing a see-through black teddy as she greets her guests . ),  ( there are others at the party also semi-dressed . ),        ( she reaches out and grabs the bottle of champagne the husband is holding . ),  ( she turns and motions them inside the house . ),  ( the party is well under way . ),  ( the guests are half-naked and making-out on the couches and wherever there s space . ),  ( as the hostess heads into the house , a woman party guest is leaving . ),          ( the party guest leaves as the hostess heads further into the house . ),          ( the husband reclines on the couch next to a woman in her black , lacy underwear . ),  ( the woman smiles and meets the wife as the wife heads off in a different direction leaving her husband with the woman . ),  ( on the dining room table , a man and a woman , party guests , are necking . ),  ( the wife continues walking through the house . ),  ( she stops in the kitchen and greets another couple . ),  ( in the middle of the kitchen , she removes her dress . ),  ( a woman jumps into the pool . ),  ( at poolside , a man is kissing a woman on his right . ),  ( he turns and kisses the woman on his left . ),  ( the party continues . ),",0
1-s05e05,"[ ( a dog barks . ),  ( inside , the party continues . ),  ( a woman screams ),  ( everyone stops and looks in the same direction . ),  ",0
2-s05e05,"[ ( there s a dead woman s body in the water fountain in the center of the road . ),  ( DavidPhillips leans over the edge of the fountain as he waits for the water to be turned off . ),  ( brass walks up to him . ),              ( together , grissom and sara duck under the crime scene tape on the way to the fountain just outside the tape are the party-goers . ),  ( grissom puts his kit down . ),            ( grissom takes note of the crowd around the tape . ),                  ( sara turns around and snaps photos of the people in the crowd . ),  ( the water in the fountain is still running . ),  ( david does the best he can as he looks at the body . ),                ( the fountain water shuts off . ),      ",1
3-s05e05,"[ ( brass interviews DanKeaton who is moaning and rubbing his head . ),          ( brass turns to the officer standing behind him . ),    ( danny leaves to get the water . ),                  ( AmyKeaton walks down the stairs . ),                            ",1
4-s05e05,"[ ( the coroners remove the body on the gurney . ),  ( sara and greg watch . ),  ( greg is holding the camera . ),      ( the crowd starts to disburse . ),  ( sara kneels down next to the fountain and looks inside . ),  ( she picks up a black shoe . ),      ( greg shrugs . ),    ( sara stands up . ),                ( quick flash to : [_night_] VanessaKeaton is barefoot and playing on the fountain she walks on the concrete side , laughing . ),  ( she slips and falls into the fountain , hitting her head on the concrete center . ),  ( end of flash . ),  ( resume to present . ),              ( greg things about it . ),        ( greg walks over to his kit to get the things . ),",0
5-s05e05,"[ ( nick and warrick duck under the crime scene tape . ),                        ( quick flash to : the landlord is leaning over the saw as he works . ),  ( the saw is running ; his back is to the door . ),  ( someone walks up to him and pushes him down into the saw . ),  ( he screams blood spatters on the wall . ),  ( end of flash . ),  ( resume to present . ),            ( a man dressed in a white worker outfit walks into the door . ),  ( the officer tries to stop him . ),    ( he points to his hat . ),    ( he heads into the place carrying his kit . ),                                                        ( marty heads out . ),  ( nick yawns . ),",1
6-s05e05,"[ ( robbins finishes stitching up the y-incision . ),  ( grissom stands next to the table watching . ),                          ( grissom walks around the table . ),  ( they turn over the body where robbins points out four holes in her back . ),                                    ",1
7-s05e05,"[ ( det cavaliere interviews CharliePincher . ),        ( nick walks into the room . ),                          ( det cavaliere walks around the table and sits down . ),                  ( charlie hesitates . ),          ( CharliePincher groans . ),          ",1
8-s05e05,"[ ( MiaDickerson is in the lab putting her latex gloves on . ),  ( davidhodges walks by in the hallway and notices something . ),  ( he opens the lab door and walks inside . ),          ( she stares at him for a beat , then starts removing her latex gloves . ),        ( the opposite door opens . ),    ( hodges turns to look back at greg . ),        ( hodges turns and smiles at greg . ),    ( mia rolls her eyes at hodges and greg leave the lab . ),  ( hodges and greg walk back into the trace lab . ),    ( david picks up the jar and shows the label to greg . ),    ( the label reads: ),          ( hodges sets up the scope . ),          ( he moves aside and lets greg look through the scope . ),  ( there are two sets of diatoms ),          ( hodges turns around to get something from the counter . ),    ( hodges turns back with a test tube . ),                ",0
9-s05e05,"[ ( nick and warrick are going through the crime scene photos they spread out on the table in front of them . ),          ( nick shakes his head . ),                  ( there s a knock on the door . ),          ( warrick and nick look at each other . ),",0
10-s05e05,"[ ( nick and warrick head out through the hallway . ),                                                  ( nick shakes his head . ),  ( warrick and nick look at each other . ),",0
11-s05e05,"[ ( warrick and nick return to the video arcade with MartyGleason . ),  ( they step into the arcade and smell it immediately . ),              ( they take out their flashlights and start looking around the place for the source of the smell . ),          ( nick and warrick continue to look around the arcade . ),            ( warrick motions for nick to follow him . ),  ( he turns the thermostat all the way up . ),      ( marty nods . ),",0
12-s05e05,"[ ( sara interviews DanKeaton as they stand outside the empty pool in his back yard . ),  ( AmyKeaton sits on the pool s edge a short distance away from them . ),                                          ( dan looks over at amy who looks away . ),",0
13-s05e05,"[ ( greg takes a sample of the pool water . ),  ( he takes the sample as grissom logs it on the clipboard . ),  ( brass is interviewing  ErinBrady , the party hostess . ),      ( PaulBrady walks outside and joins them . ),                                ( grissom shows them a picture of the dress . ),  (  ErinBrady looks at it and nods . ),                        ( greg finishes putting the label on the sample jar . ),  ( he stands up . ),      ( she steps aside . ),    ( grissom walks by her between her and her husband . ),  ( he glances at brass who smiles at him . ),  ( grissom heads into the house . ),  ( grissom puts on his latex gloves and looks around the clean living room . ),    ( erin and paul stand inside the living room . ),        ( grissom and greg look at each other . ),  ( grissom heads into the kitchen while greg lingers in the living room . ),  ( grissom looks around the kitchen . ),  ( he opens the case on the counter and finds two of the four skewers in the case . ),  ( he takes one out . ),    (  ErinBrady walks into the kitchen . ),      ( the dishwasher finishes . ),  ( grissom walks over to it and opens it . ),  ( he pulls out the top rack in the dishwasher and picks up a light-colored dildo . ),    ( erin shrugs . ),  ( paul looks back at greg who ca nt help but chuckle . ),",0
14-s05e05,"[ ( MartyGleason carries out two red plastic bags from the arcade as nick and warrick sit on the sidewalk curb eating their lunches.. ),    ( marty puts the two bags in the back of his van . ),                                    ( he hands each of them his card . ),  ( a car horn beeps . ),    ( a black suv pulls up . ),  ( marty walks over to MrsBasengi . ),              ( he indicates warrick and nick behind him . ),  ( warrick and nick look at each other and shake their heads . ),                ( MrsBasengi drives away . ),        ( marty heads back into the arcade . ),",0
15-s05e05,"[ ( MartyGleason , nick and warrick walk back into the arcade . ),        ( marty heads into the back of the arcade to pick up the large tub . ),  ( warrick and nick notice the smell immediately . ),  ( they look around and find that it s coming from one of the plastic-covered machines . ),  ( nick pulls the plastic off of the video machine and the smell immediately hits them . ),      ( nick puts on his gloves . ),    ( warrick opens the coin slot and the smell is more pronounced . ),    ( nick gasps and starts breathing out of his mouth . ),  ( cut to : nick and warrick remove the screws holding the video machine s back panel in place . ),  ( MartyGleason looks over their shoulders as warrick removes the panel . ),  ( inside the machine on the bottom is a dead woman s body wrapped in plastic . ),              ( warrick coughs from the smell . ),",1
16-s05e05,"[ ( MiaDickerson goes through the things greg brought back from the house . ),                    ( the smile freezes on greg s face . ),  ( he changes the subject . ),          ( mia reaches into the third package and takes out another plastic bag . ),        ( greg leaves the lab . ),",0
17-s05e05,"[ ( DavidPhillips cuts through the plastic wrapped around the body . ),  ( he s assisted by nick , warrick and a coroner . ),  ( nick snaps a photo of the body as they work . ),  ( cut to : warrick hands the boots to david . ),  ( nick takes more pictures . ),  ( cut to : david continues to cut through the plastic . ),  ( nick snaps more photos as they peel away the plastic from the dead woman s body . ),  ( cut to : robbins takes a swab from the woman s ear . ),  ( he takes a swab from the woman s mouth and another from the woman s nose . ),",0
18-s05e05,"[ ( nick puts a photo of the dead woman on the table . ),    ( nick and det cavaliere are interviewing charles pinscher . ),    ( nick puts more pictures down on the table . ),      ( nick throws another photo on the table . ),        ( quick flashback to : charles pinscher is yelling at MelissaPoolie . ),      ( he pushes her and she falls to the floor . ),  ( he turns and grabs the plastic covering off of a nearby arcade machine . ),  ( end of flashback . ),  ( resume to present . ),                ( quick flashback to : basengi is using the saw . ),        ( basengi continues using the saw . ),  ( charles pinscher grabs basengi and slams him down on the saw . ),  ( basengi screams blood spatters on the wall . ),  ( end of flashback . ),  ( resume to present . ),  ( charles pinscher looks at nick . ),  ( nick takes the seat next to charles pinscher . ),          ( nick looks down at charlie s watch . ),  ( suddenly , charlie appears increasingly nervous . ),                  ( camera zooms in and focuses on the watch band where it stops on some blood caught in the band . ),      ( det cavaliere stands up . ),              ( he starts crying . ),",1
20-s05e05,"[ ( MiaDickerson has the condoms each in their own dish . ),  ( she s taking swabs from both the inside and outside of the condoms ),",0
21-s05e05,"[ ( mia reports her results to greg and grissom . ),            ( mia stands in front of the whiteboard that has her results listed on it . ),                ",0
22-s05e05,"[ ( brass and grissom interview  ErinBrady . ),            ( she turns and looks at grissom . ),              ( sara interviews PaulBrady . ),            ( quick flashback to : [_party_] PaulBrady meets with VanessaKeaton at the party and they both run up the stairs hand-in-hand to the bedrooms ),  ( end of flashback . ),                  ( sara perks up . ),    ( sara starts taking notes . ),                                      ( the door opens . ),  ( PaulBrady walks out of the hallway . ),  (  ErinBrady walks out into the hallway . ),  ( sara is sitting in the hallway chair watching them . ),  ( she watches as they meet and kiss . ),  ( grissom walks up to sara and takes the seat next to her . ),  ( he s holding two cups . ),  ( he hands her a cup of tea . ),                      ( he looks over at the brady s . ),      ( grissom does nt answer as he considers the question . ),  ( he does nt get to answer as his phone rings . ),  ( he answers the phone . ),      ( grissom hangs up . ),    ",0
23-s05e05,"[ ( brass and grissom interview tom and MegCunningham . ),                                  ( tom puts a hand casually on meg s shoulder . ),  ( she instinctively stiffens and glances at the hand before relaxing . ),  ( grissom notes the movement . ),          ( TomCunningham smiles at brass . ),",0
24-s05e05,"[ ( robbins is in the autopsy room with the MelissaPoolie s body when warrick walks in putting on a pair of gloves . ),                                ",1
25-s05e05,"[ ( brass interview s MegCunningham . ),              ( she chuckles . ),                                ",0
26-s05e05,"[ ( grissom and sara walk into the house . ),  ( in one of the rooms , a boy is playing video games in front of the television set . ),  ( grissom and sara continue through the house . ),  ( sara heads upstairs as grissom heads into one of the rooms ),  ( sara walks into the home office and looks around . ),  ( she looks at the shelf contents , then opens the desk drawer . ),  ( she finds under the vegas life  , she finds big bodacious babes  . ),  ( grissom walks into the study . ),    ( she stands and hands them over to grissom who leafs through them . ),          ( sara holds up the issue of bondage  . ),    ( grissom again opens the magazine and finds something recognizable . ),        ( grissom shows sara the photo of the headless  woman wearing black underwear . ),  ",1
27-s05e05,"[ ( warrick and nick walk into the video arcade . ),                    ( warrick heads around the cash register counter . ),  ( camera moves down to show the bat under the counter . ),  ( nick looks around the area . ),  ( warrick finds the bat . ),      ( warrick takes a digital photo of the bat . ),  ( camera zooms down the bat through the grooves in the wood . ),  ( resume regular view . ),  ( warrick removes the bag from his holding place under the counter . ),  ( he shows it to nick . ),  ",1
28-s05e05,"[ ( the police officer leads a handcuffed MrsBasengi through the hallway . ),    ( MartyGleason steps out of the room and sees her being led away . ),  ( he turns and sees warrick and nick . ),        ( quick flashback to : [_video_arcade_] MrsBasengi and MelissaPoolie argue . ),        ( MelissaPoolie turns to leave . ),  ( MrsBasengi grabs the bag and hits her on the back of the head . ),  ( MelissaPoolie falls to the floor . ),  ( MrsBasengi drops the bat and grabs the plastic sheeting . ),  ( end of flashback . ),  ( resume to present . ),                        ( marty chuckles . ),      ( not wanting to touch that one , warrick and nick both leave . ),      ",1
