,Unnamed: 0,begin,end,filename,shot_id,transcript,death relative,score
7611,7611,00:56:11:13,00:56:13:17,5253646087419594905.xml,1002,I don't need asking twice. ,8.08781310915947,8.08781310915947
2251,2251,00:09:31:15,00:09:41:05,5248439298566680341.xml,171,"Oh, she's fit.  In a, um...stuck-up sort of way.  Yeah, good boy!  She can't act. She's a complete wuss.",8.08715671300888,8.08715671300888
4448,4448,00:06:17:15,00:06:24:08,5251033029316736209.xml,132,"Patrick Trueman.  You have done some stupid things in  your time, but this takes a beating.",8.083068579435349,8.083068579435349
8980,8980,00:16:02:16,00:16:06:13,5256228221757951173.xml,269,"Talking again, then? ",8.079132437705994,8.079132437705994
21126,21126,00:02:10:10,00:02:13:01,5274434588125702436.xml,33,You don't have to tell me  if I guess right or not.,8.075124770402908,8.075124770402908
22979,22979,01:43:07:13,01:43:09:08,5274434588125702436.xml,1886,And you were the only one  who didn't have two left feet.,8.074434846639633,8.074434846639633
6414,6414,01:47:10:24,01:47:24:12,5251033029316736209.xml,2098,"I'm just not really  that hungry anymore. Bradley, we need to talk.  Roger at work, he said him  and his wife didn't sit down for a meal together for five weeks  after the baby was born.",8.072051405906677,8.072051405906677
16266,16266,00:40:44:22,00:40:46:08,5266645664934403562.xml,835,Is it any good? ,8.061731606721878,8.061731606721878
21114,21114,00:01:31:10,00:01:33:05,5274434588125702436.xml,21,You should have had breakfast by now.  We've been waiting.,8.060161769390106,8.060161769390106
18922,18922,01:21:15:22,01:21:17:13,5269245838135402929.xml,1386,It won't be as good as yours. ,8.056329935789108,8.056329935789108
437,437,00:25:32:13,00:25:36:18,5245830105934359183.xml,438,Keep your arm straight... ,8.054650574922562,8.054650574922562
7155,7155,00:31:43:22,00:31:55:15,5253646087419594905.xml,546,"Must be starting to like it!  Christian, stick a cup  of tea in there, please. Sorry, darling, not working  here today.  Jane? It wouldn't kill you!  Just add it onto my order.",8.053261041641235,8.053261041641235
21036,21036,01:51:52:00,01:51:58:15,5271844722846213628.xml,2006,Don't be.  Got a bit jealous. ,8.049029856920242,8.049029856920242
7864,7864,01:10:13:24,01:10:15:24,5253646087419594905.xml,1255,Your shout. ,8.047673851251602,8.047673851251602
16140,16140,00:34:50:18,00:34:52:23,5266645664934403562.xml,709,"She hasn't ordered anything.  Ian, do some work.",8.04712027311325,8.04712027311325
6053,6053,01:29:03:22,01:29:05:21,5251033029316736209.xml,1737,That slimy git was all over you  and you were lapping it up.,8.045123517513275,8.045123517513275
741,741,00:40:52:23,00:40:53:21,5245830105934359183.xml,742,"OK, well if you change your mind... ",8.03925022482872,8.03925022482872
16546,16546,00:58:42:16,00:58:48:22,5266645664934403562.xml,1115,Oh.  Do they hold many estate agent  conferences,8.038842678070068,8.038842678070068
18959,18959,01:23:15:06,01:23:17:19,5269245838135402929.xml,1423,Could be worse.  She could  have asked for her money back.,8.035781979560852,8.035781979560852
7546,7546,00:52:56:20,00:52:59:24,5253646087419594905.xml,937,"Here we go,  I hope it tastes all right!",8.034133166074753,8.034133166074753
19931,19931,00:47:50:17,00:47:54:13,5271844722846213628.xml,901,"Well, yeah, me and Sean  were gonna do that together.",8.030972629785538,8.030972629785538
5412,5412,00:56:22:00,00:56:25:14,5251033029316736209.xml,1096,When do we get to be together? ,8.030344545841217,8.030344545841217
4545,4545,00:11:24:13,00:11:33:21,5251033029316736209.xml,229,"Bradley told me you're planning  to start a family. Oh, did he? Got two kids myself.  Boy and a girl.  Now, that's what I'd like.  To start with, anyway.",8.02663192152977,8.02663192152977
14193,14193,01:11:36:17,01:11:40:06,5264050645694159353.xml,1344,"I think she looks great.  Isn't it past her bed time? What's the matter, Ian,  can't you stand the competition?",8.026585727930069,8.026585727930069
7683,7683,01:00:10:06,01:00:12:06,5253646087419594905.xml,1074,This was only supposed to  be a flying visit.  You knew that. I thought you liked it here.,8.019952476024628,8.019952476024628
7625,7625,00:57:03:14,00:57:06:23,5253646087419594905.xml,1016,"What time was you up this morning?  Sorry, sorry.  Did I...did I disturb you?",8.0188550055027,8.0188550055027
5595,5595,01:06:29:05,01:06:34:03,5251033029316736209.xml,1279,"What?  Well, you wanna smell nice, don't you?  For Romeo. Shut up, B! ",8.016455918550491,8.016455918550491
319,319,00:18:49:24,00:18:50:08,5245830105934359183.xml,320,Just sorting something out.  I wanna talk. Later.,8.015532046556473,8.015532046556473
10673,10673,00:01:50:13,00:01:55:18,5258818087037440299.xml,42,"and tell them if they want anything,  I'm in the launderette. You see, I would have been covered if  it weren't for Heather and her teeth,",8.011049032211304,8.011049032211304
12578,12578,01:43:13:12,01:43:15:11,5258818087037440299.xml,1947,"No, I need to get off.  OK.",8.010276407003403,8.010276407003403
974,974,00:53:28:22,00:53:31:05,5245830105934359183.xml,975,They're not crisps are they. ,8.00279676914215,8.00279676914215
2185,2185,00:05:23:03,00:05:24:18,5248439298566680341.xml,105,What about it? ,7.999057322740555,7.999057322740555
17195,17195,01:35:43:00,01:35:46:16,5266645664934403562.xml,1764,Then it grabs me off the front row.  This is a wind up. ,7.997384667396545,7.997384667396545
6271,6271,01:39:06:13,01:39:08:03,5251033029316736209.xml,1955,"The checks can take a while,  as I said.  Don't worry. I'm on your side, yeah?",7.9875171184539795,7.9875171184539795
12166,12166,01:16:49:17,01:16:53:23,5258818087037440299.xml,1535,"I mean, what if he wasn't  looking at girls on the internet? Tam's not gay. How do you know?",7.98385962843895,7.98385962843895
9985,9985,01:13:59:02,01:14:04:13,5256228221757951173.xml,1274,"Oh, it doesn't matter. ",7.977307587862015,7.977307587862015
973,973,00:53:22:10,00:53:28:21,5245830105934359183.xml,974,Suzy asked me to come in  and give you a hand. You can put some crisps out  if you want. Fried parsnips?,7.976341992616653,7.976341992616653
1361,1361,01:13:23:04,01:13:24:03,5245830105934359183.xml,1362,Fasting.  No food at all? Not between sunrise and sunset.,7.970159500837326,7.970159500837326
13258,13258,00:20:09:10,00:20:14:08,5264050645694159353.xml,409,There's no-one there. ,7.965506613254547,7.965506613254547
5246,5246,00:47:23:16,00:47:24:20,5251033029316736209.xml,930,I might get you  some sweets or whatever you like.,7.961735129356384,7.961735129356384
22496,22496,01:16:38:24,01:16:40:18,5274434588125702436.xml,1403,"No, I've got plans. ",7.950024306774139,7.950024306774139
19255,19255,00:10:50:04,00:10:51:18,5271844722846213628.xml,225,Let's hope she doesn't screw it up  this time. It wasn't always bad.,7.946993410587311,7.946993410587311
11368,11368,00:36:15:23,00:36:19:05,5258818087037440299.xml,737,"Hello, is that the market office?  I'd like to speak to Mr Lister.",7.94367715716362,7.94367715716362
12271,12271,01:22:35:06,01:22:37:10,5258818087037440299.xml,1640,It was my dad's idea   ^ to get Am^y adopted.,7.931239902973175,7.931239902973175
12505,12505,01:38:36:15,01:38:38:03,5258818087037440299.xml,1874,And don't think you're getting  out of going for that scan.,7.925908267498016,7.925908267498016
6119,6119,01:31:44:06,01:31:53:15,5251033029316736209.xml,1803,"I don't think they'd ever been done.  I beg your pardon? Oh...  No, sorry.  I didn't mean...  I've left all the spare loo rolls  in a neat pile in the ladies,",7.9255856573581696,7.9255856573581696
316,316,00:18:44:10,00:18:46:18,5245830105934359183.xml,317,I'm trying to say sorry! ,7.924314588308334,7.924314588308334
17193,17193,01:35:35:03,01:35:39:22,5266645664934403562.xml,1762,"This time one of them gets loose,  runs riot around the ring. ",7.924085855484009,7.924085855484009
17549,17549,00:00:56:16,00:00:59:12,5269245838135402929.xml,13,42 minutes and 15 seconds. ,7.921154797077179,7.921154797077179
12391,12391,01:31:36:07,01:31:43:20,5258818087037440299.xml,1760,"But really, no, seriously, we should  try and keep our men happy. You know, they say the best way to a  man's heart is through his stomach.",7.902893424034119,7.902893424034119
1171,1171,01:03:48:04,01:03:49:23,5245830105934359183.xml,1172,Ooh! ,7.89763405919075,7.89763405919075
11540,11540,00:45:01:03,00:45:04:08,5258818087037440299.xml,909,It might just make things  feel normal for a bit.,7.894150912761688,7.894150912761688
7678,7678,00:59:58:20,01:00:00:24,5253646087419594905.xml,1069,"Like the vicar said, it's lovely. ",7.89322629570961,7.89322629570961
21709,21709,00:33:42:24,00:33:45:15,5274434588125702436.xml,616,"You don't realise what you're after  till it's in front of you, do you?",7.891707122325897,7.891707122325897
1370,1370,01:13:45:00,01:13:47:24,5245830105934359183.xml,1371,THEY SHOUT  Come on!,7.867099344730377,7.867099344730377
18177,18177,00:35:34:08,00:35:36:20,5269245838135402929.xml,641,"If they trust me, will you? ",7.8652262687683105,7.8652262687683105
19070,19070,00:02:36:09,00:02:45:20,5271844722846213628.xml,40,What if one of the kids comes down?  They won't. What did I tell you?  I thought you were at a mate's  or something?,7.865165174007416,7.865165174007416
1663,1663,01:30:10:01,01:30:13:21,5245830105934359183.xml,1664,I think you look good. ,7.862826436758041,7.862826436758041
7671,7671,00:59:37:20,00:59:45:14,5253646087419594905.xml,1062,"What's brought this on?  Well, I dunno.  Erm...  Just been...thinking about it a bit. ",7.861371338367462,7.861371338367462
2834,2834,00:39:28:22,00:39:31:00,5248439298566680341.xml,754,"You have got so much talent,  Whitney.  You can just tell.",7.860398292541504,7.860398292541504
21235,21235,00:07:42:11,00:07:44:12,5274434588125702436.xml,142,Try seeing things through her eyes. ,7.858940213918686,7.858940213918686
18289,18289,00:43:33:16,00:43:41:08,5269245838135402929.xml,753,Did you think I'd be stupid enough  to throw a piece of gold like that away? Where is it?  Safe.  As long as we're still helping each other.,7.851500064134598,7.851500064134598
10295,10295,01:32:42:06,01:32:48:19,5256228221757951173.xml,1584,"I go away on honeymoon  and what happens? You hang out with my sister, ",7.845958322286606,7.845958322286606
10674,10674,00:01:55:19,00:02:02:05,5258818087037440299.xml,43,"but for want of a nail, the horse  is lost, and for cracking a nut, the filling is lost.",7.8401632606983185,7.8401632606983185
21783,21783,00:38:08:17,00:38:11:08,5274434588125702436.xml,690,Unless it is? ,7.837921380996704,7.837921380996704
9219,9219,00:30:11:16,00:30:20:07,5256228221757951173.xml,508,You should try and eat something.  It's gonna be a long day.,7.8374795615673065,7.8374795615673065
19333,19333,00:15:59:15,00:16:06:02,5271844722846213628.xml,303,"You know, after about ten minutes... ",7.837260514497757,7.837260514497757
1331,1331,01:11:19:04,01:11:23:15,5245830105934359183.xml,1332,Well?  What?,7.8293561935424805,7.8293561935424805
11563,11563,00:45:58:12,00:46:01:02,5258818087037440299.xml,932,"Good.  So what did you wanna talk to  me about? It don't matter.  I can't talk, not with all these kids around.",7.82918781042099,7.82918781042099
12393,12393,01:31:48:07,01:31:51:06,5258818087037440299.xml,1762,"No, seriously, the piece of advice  that I really swear by,",7.825470715761185,7.825470715761185
9222,9222,00:30:29:11,00:30:35:24,5256228221757951173.xml,511,"What am I gonna do now?  Look, just concentrate on getting through today.",7.81087726354599,7.81087726354599
21949,21949,00:47:40:06,00:47:43:09,5274434588125702436.xml,856,Police come asking questions  about you.  If you had any form.,7.798924297094345,7.798924297094345
12647,12647,01:46:40:05,01:46:43:17,5258818087037440299.xml,2016,"SHE LAUGHS  Very funny. Ian, what's the matter?",7.798026502132416,7.798026502132416
9208,9208,00:29:21:23,00:29:23:12,5256228221757951173.xml,497,"Yeah, it's mink.  Nothing like it  against the naked skin.",7.797317951917648,7.797317951917648
9131,9131,00:23:27:16,00:23:29:24,5256228221757951173.xml,420,They're back together.  Oh.  You look fantastic.  It's good to see you. Are you back for here for long?,7.78999924659729,7.78999924659729
4539,4539,00:11:04:00,00:11:08:06,5251033029316736209.xml,223,"Oh, it was all down to Bradley.  He was on fire in there. Let's get you some champagne, shall we?",7.786025106906891,7.786025106906891
4338,4338,00:01:04:04,00:01:07:22,5251033029316736209.xml,22,"I'd love to, I really would, ",7.782754302024841,7.782754302024841
15607,15607,00:08:14:20,00:08:21:01,5266645664934403562.xml,176,"There's a surprise.  Look, just let me put you on the  list?  Me and you, doing our material. It'll be great. I don't think I can.",7.778334617614746,7.778334617614746
9125,9125,00:23:11:16,00:23:13:03,5256228221757951173.xml,414,"I'll get you a drink.  Ice, yeah?",7.77461901307106,7.77461901307106
2008,2008,01:49:52:01,01:50:10:07,5245830105934359183.xml,2009,Come in.  (The kids are in bed. ) ,7.774364948272705,7.774364948272705
15735,15735,00:15:33:10,00:15:35:19,5266645664934403562.xml,304,not a bit of evidence.  We had a good chat with Tanya.,7.763510197401047,7.763510197401047
1814,1814,01:38:48:05,01:38:52:17,5245830105934359183.xml,1815,"Give me a couple of days  and I'll list them. No, no, no. I'm serious, I need your help. ",7.762147486209869,7.762147486209869
8840,8840,00:06:52:19,00:06:54:13,5256228221757951173.xml,129,You are not funny on any level. ,7.761618494987488,7.761618494987488
19798,19798,00:39:43:16,00:39:44:18,5271844722846213628.xml,768,Sorry we're late.  (Why can't they leave me alone?),7.753472775220871,7.753472775220871
10548,10548,01:48:48:14,01:48:59:19,5256228221757951173.xml,1837,"You don't have to drink it.  No, I'll try anything once. I could get used to this.  It's only temporary at the moment.",7.7531516551971436,7.7531516551971436
17596,17596,00:02:32:12,00:02:35:12,5269245838135402929.xml,60,So you're still a member of  the twin and pearl brigade?,7.745682448148727,7.745682448148727
6476,6476,01:50:43:14,01:50:47:00,5251033029316736209.xml,2160,I can't believe what an idiot  you are sometimes.,7.744292914867401,7.744292914867401
6674,6674,00:04:37:09,00:04:40:04,5253646087419594905.xml,65,"No, most out of character. ",7.741797715425491,7.741797715425491
19805,19805,00:39:56:07,00:39:59:22,5271844722846213628.xml,775,"Oh, that's kind of them.  You know, that's the problem with hospitals,",7.741566002368927,7.741566002368927
1455,1455,01:16:57:14,01:16:59:21,5245830105934359183.xml,1456,Or what?  Or I can make your life very uncomfortable.,7.737860828638077,7.737860828638077
20874,20874,01:40:23:18,01:40:33:04,5271844722846213628.xml,1844,I know why you ran last night.  I would've done exactly the same. ,7.735674828290939,7.735674828290939
2243,2243,00:09:07:01,00:09:11:00,5248439298566680341.xml,163,She's talking to us NOW  cos she wants something.,7.735545188188553,7.735545188188553
20757,20757,01:32:45:13,01:32:50:18,5271844722846213628.xml,1727,"""Oh, I'm a guy with a lot of cash.""  Boy I wish.  Yeah, well, I've gotta lie, haven't I, Shirl?",7.733625918626785,7.733625918626785
5745,5745,01:13:41:00,01:13:42:14,5251033029316736209.xml,1429,"Deserve it, don't I? ",7.727844268083572,7.727844268083572
5081,5081,00:38:04:03,00:38:06:22,5251033029316736209.xml,765,I bet that's a Ricki Lake and all.  Give it here.,7.727833092212677,7.727833092212677
14988,14988,01:57:29:05,01:57:30:22,5264050645694159353.xml,2139,It's all my fault. ,7.726716995239258,7.726716995239258
22757,22757,01:31:03:21,01:31:08:19,5274434588125702436.xml,1664,And we can do something tonight?  Yeah.  Course we can.,7.724882662296295,7.724882662296295
12522,12522,01:39:51:04,01:40:01:20,5258818087037440299.xml,1891,"I don't want my kids  to hate me like that. I know it's over between us, Tan. ",7.72441104054451,7.72441104054451
2343,2343,00:14:12:11,00:14:14:13,5248439298566680341.xml,263,"Blimey.  Well, say something. ",7.721921801567078,7.721921801567078
19502,19502,00:23:47:02,00:23:50:05,5271844722846213628.xml,472,You had a nice night? ,7.720413058996201,7.720413058996201
694,694,00:38:58:22,00:39:00:04,5245830105934359183.xml,695,"Hey, how you doing.  Come in. ",7.720137387514114,7.720137387514114
9925,9925,01:10:25:10,01:10:28:00,5256228221757951173.xml,1214,What else am I supposed to do? ,7.716145366430283,7.716145366430283
2516,2516,00:22:33:07,00:22:36:00,5248439298566680341.xml,436,So what's the problem?  You said yourself that  you'll be rehearsing every night.,7.714798301458359,7.714798301458359
12146,12146,01:15:35:19,01:15:40:01,5258818087037440299.xml,1515,Why are you behaving like this?  Like what? I'm just trying to do  the right thing. For who?,7.713594287633896,7.713594287633896
9869,9869,01:07:33:04,01:07:40:22,5256228221757951173.xml,1158,"Oh, Roxy!  Her photo list.  She grabbed some paper...  Look, I haven't got time for this.",7.710552960634232,7.710552960634232
7596,7596,00:55:39:04,00:55:40:12,5253646087419594905.xml,987,How did Stacey marry  such a gutless coward? What?,7.708112895488739,7.708112895488739
10744,10744,00:04:25:23,00:04:31:04,5258818087037440299.xml,113,It's gotta be ringing somewhere. ,7.694239169359207,7.694239169359207
965,965,00:53:10:04,00:53:12:13,5245830105934359183.xml,966,"It does, it does. ",7.692866027355194,7.692866027355194
21606,21606,00:29:13:11,00:29:22:18,5274434588125702436.xml,513,"I've wanted a dog  since I was Ben's age. But Mum said she had  enough to deal with. That's for when you're in the  park together. Thanks, Phil.",7.691273093223572,7.691273093223572
4211,4211,01:49:35:09,01:49:38:14,5248439298566680341.xml,2131,"It's all out there now, innit?  Just how you wanted it.",7.688642293214798,7.688642293214798
6145,6145,01:33:07:15,01:33:08:05,5251033029316736209.xml,1829,Can we talk? ,7.685614377260208,7.685614377260208
6676,6676,00:04:41:15,00:04:44:06,5253646087419594905.xml,67,Post? ,7.680094987154007,7.680094987154007
17801,17801,00:12:16:22,00:12:27:24,5269245838135402929.xml,265,And I can't live with myself.  Knowing and not saying.  Lying to Abi.  To everyone.  It's...it's like Christmas  all over again.,7.671920955181122,7.671920955181122
4126,4126,01:44:42:18,01:44:44:21,5248439298566680341.xml,2046,"I'm gonna have a bacon sarnie,  and I'm off to bed.",7.671412080526352,7.671412080526352
22324,22324,01:07:49:02,01:07:50:00,5274434588125702436.xml,1231,"Here, Tone, don't suppose  you fancy a drink later?",7.669312506914139,7.669312506914139
13975,13975,00:57:32:00,00:57:35:16,5264050645694159353.xml,1126,DOOR BELL  Everything's gonna get sorted.,7.668071240186691,7.668071240186691
11126,11126,00:23:12:12,00:23:15:21,5258818087037440299.xml,495,"But if you take that wine upstairs,  we could try out one to nine.",7.666845619678497,7.666845619678497
5224,5224,00:46:03:17,00:46:05:18,5251033029316736209.xml,908,"If it ain't a gun,  I ain't interested...",7.663094252347946,7.663094252347946
6409,6409,01:46:48:00,01:47:00:21,5251033029316736209.xml,2093,About you looking lovely.  Oh.  DOOR OPENS Hope he appreciates it.  Good luck. ,7.6604291796684265,7.6604291796684265
17687,17687,00:06:39:04,00:06:57:02,5269245838135402929.xml,151,"Doing an all-nighter as it happens.  Why?  You asking me out?  No, no.  No, I was just trying to do  you a favour. Go on.  Well, you see, I run a curry stall on Bridge Street. And today we've got a special offer.  Free naan bread with every order.",7.658597826957703,7.658597826957703
11987,11987,01:07:16:19,01:07:24:16,5258818087037440299.xml,1356,"Well, come in, why don't ya?  Yeah, very domesticated. ",7.657205313444138,7.657205313444138
5773,5773,01:15:13:06,01:15:17:16,5251033029316736209.xml,1457,"Meaning,  I'll be watching you, sunshine.",7.6542772352695465,7.6542772352695465
7567,7567,00:53:56:23,00:53:58:19,5253646087419594905.xml,958,"What did I tell you, eh? ",7.644175738096237,7.644175738096237
4626,4626,00:15:43:03,00:15:44:23,5251033029316736209.xml,310,Unless we're not good  enough for you.,7.642849534749985,7.642849534749985
5139,5139,00:41:05:16,00:41:08:01,5251033029316736209.xml,823,Peggy's nipped out for a few  supplies so thought I'd lend a hand.,7.639708369970322,7.639708369970322
20785,20785,01:34:19:15,01:34:22:17,5271844722846213628.xml,1755,Blimey.  That's the third cot she's got.  Spoilt for choice.,7.636772096157074,7.636772096157074
12437,12437,01:34:06:01,01:34:12:20,5258818087037440299.xml,1806,"Even ex-military  types like yourself. Enemy fire, Army rations,  dodging bullets... they can deal with all of that.  But, well,",7.634858042001724,7.634858042001724
18169,18169,00:35:08:12,00:35:11:09,5269245838135402929.xml,633,I am being realistic.  I know what I'm doing.  Trust me.  I've trusted you before - look where that got us.,7.630854845046997,7.630854845046997
11936,11936,01:05:19:04,01:05:21:12,5258818087037440299.xml,1305,I promised Jane I'd go to the gym  with her tonight. You'll be back in plenty of time.  30 quid?,7.629953324794769,7.629953324794769
16178,16178,00:36:59:18,00:37:01:17,5266645664934403562.xml,747,"Ian, I need fresh material,  not stuff out of the ark.",7.621125876903534,7.621125876903534
21524,21524,00:24:34:04,00:24:36:03,5274434588125702436.xml,431,"Why, what do you think I was doing? ",7.61992409825325,7.61992409825325
10280,10280,01:31:47:24,01:31:52:00,5256228221757951173.xml,1569,The social they don't  do things the way that we do.,7.615465670824051,7.615465670824051
13996,13996,01:00:10:21,01:00:11:17,5264050645694159353.xml,1147,What do you think? ,7.614468038082123,7.614468038082123
4201,4201,01:48:56:13,01:48:57:21,5248439298566680341.xml,2121,He's told me everything. ,7.61328861117363,7.61328861117363
21513,21513,00:24:14:04,00:24:17:07,5274434588125702436.xml,420,No!  It's her birthday.,7.612486928701401,7.612486928701401
2466,2466,00:20:30:05,00:20:31:22,5248439298566680341.xml,386,The main part! Julie  in Romeo and Julie! Romeo and Julie?,7.612109929323196,7.612109929323196
13002,13002,00:07:17:07,00:07:20:05,5264050645694159353.xml,153,"Oh, I was looking forward to that.  What am I gonna do?",7.610143721103668,7.610143721103668
20583,20583,01:22:23:03,01:22:25:15,5271844722846213628.xml,1553,"Don't worry about it,  I just came in for somewhere to sit.",7.606157660484314,7.606157660484314
16290,16290,00:42:21:00,00:42:29:09,5266645664934403562.xml,859,Oi.  Didn't they feed you  on the plane?,7.605219632387161,7.605219632387161
1620,1620,01:27:56:24,01:27:59:05,5245830105934359183.xml,1621,KNOCK AT DOOR  I'll get it.,7.605139911174774,7.605139911174774
20281,20281,01:05:11:21,01:05:14:09,5271844722846213628.xml,1251,"Well, seems daft paying me  to come in. Then go home.",7.602987438440323,7.602987438440323
15958,15958,00:26:49:02,00:26:56:18,5266645664934403562.xml,527,"What you doing here?  You've left  your toilet unguarded? I, um...I thought I'd come and see  if you needed a hand.",7.601387053728104,7.601387053728104
19669,19669,00:33:45:23,00:33:48:05,5271844722846213628.xml,639,"You know what I love about you, Dad? ",7.6013728976249695,7.6013728976249695
17954,17954,00:21:03:03,00:21:06:02,5269245838135402929.xml,418,We just can't produce the volume  to make this business viable.,7.596999406814575,7.596999406814575
172,172,00:10:33:11,00:10:43:09,5245830105934359183.xml,173,"Suze, I'm just popping out.  I'll need you to wire in the surround sound. Where's all this money coming from?  Can't a girl treat herself?",7.595216482877731,7.595216482877731
22675,22675,01:27:19:04,01:27:22:04,5274434588125702436.xml,1582,"Come on, Liam, you and Tiff  better get off to school.",7.591860741376877,7.591860741376877
14745,14745,01:42:11:00,01:42:24:24,5264050645694159353.xml,1896,"My hands ain't clean in all of this.  It didn't matter  you were married, it didn't matter you had a little kid.",7.5868770480155945,7.5868770480155945
9218,9218,00:29:56:00,00:30:11:15,5256228221757951173.xml,507,"so if you fancied meeting  for some lunch? Oh, I dunno. I've got a couple of things  to sort out at work. It's OK.  No pressure.  I didn't mean it like that.  I'll see, all right? ",7.57809653878212,7.57809653878212
20258,20258,01:03:46:18,01:03:48:12,5271844722846213628.xml,1228,"It's gonna be hard handing them  back. No, it won't.  Can't wait.",7.576937973499298,7.576937973499298
14602,14602,01:34:31:19,01:34:36:04,5264050645694159353.xml,1753,The attack?  Everything? ,7.576834410429001,7.576834410429001
13043,13043,00:09:46:06,00:09:54:18,5264050645694159353.xml,194,"Well, you certainly seem to  have everything under control. Oh, years of practice, Archie! Years of practice. ",7.575637847185135,7.575637847185135
6087,6087,01:30:36:00,01:30:39:02,5251033029316736209.xml,1771,Could you give me five minutes?  Do you want this job or not? ,7.573740929365158,7.573740929365158
374,374,00:21:48:09,00:21:49:19,5245830105934359183.xml,375,Why you being so weird...? ,7.571489363908768,7.571489363908768
7507,7507,00:50:31:00,00:50:32:01,5253646087419594905.xml,898,Yeah?  Yeah.  And they've given me a year's contract.,7.570205628871918,7.570205628871918
2893,2893,00:42:24:23,00:42:27:15,5248439298566680341.xml,813,Are you all right? ,7.557185739278793,7.557185739278793
13304,13304,00:22:13:04,00:22:16:04,5264050645694159353.xml,455,"To be honest with you, mate,  all I want is a crime number so I can put a claim in. Insurance?",7.556768506765366,7.556768506765366
9772,9772,01:00:33:19,01:00:37:18,5256228221757951173.xml,1061,I'll tell you how we can fix 'em. ,7.55075141787529,7.55075141787529
1716,1716,01:33:32:07,01:33:35:14,5245830105934359183.xml,1717,"I don't know.  Look, I told you.  We  was just talking about the football.",7.5506895780563354,7.5506895780563354
10098,10098,01:21:24:23,01:21:30:13,5256228221757951173.xml,1387,I haven't had a hug in so long. ,7.544932514429092,7.544932514429092
1028,1028,00:55:55:07,00:55:57:15,5245830105934359183.xml,1029,"I just watched.  It's less messy.  In my day, ladies didn't sweat.",7.54443034529686,7.54443034529686
12287,12287,01:24:06:08,01:24:19:07,5258818087037440299.xml,1656,So do I. ,7.538711279630661,7.538711279630661
2771,2771,00:35:46:03,00:35:50:12,5248439298566680341.xml,691,"Oh, yeah, but we're not  going to bother with that... There are 27 trains  in the Eurostar fleet.",7.537558674812317,7.537558674812317
1119,1119,01:00:53:03,01:00:56:02,5245830105934359183.xml,1120,Aren't you meant to be fasting? ,7.537353038787842,7.537353038787842
22131,22131,00:57:39:16,00:57:45:22,5274434588125702436.xml,1038,And don't forget to bring  a change of clothes for the gig.,7.535826414823532,7.535826414823532
7810,7810,01:08:02:22,01:08:04:02,5253646087419594905.xml,1201,"Well, it might be the first of many. ",7.5289808213710785,7.5289808213710785
5997,5997,01:26:20:18,01:26:24:01,5251033029316736209.xml,1681,"You up now, then? ",7.52757266163826,7.52757266163826
5397,5397,00:55:46:19,00:55:54:15,5251033029316736209.xml,1081,I was waiting here  all afternoon for you. Like you promised. ,7.5248777866363525,7.5248777866363525
17974,17974,00:22:14:20,00:22:16:12,5269245838135402929.xml,438,That's filth. ,7.5248464941978455,7.5248464941978455
13310,13310,00:22:24:24,00:22:25:21,5264050645694159353.xml,461,I think he got in through the back. ,7.521768659353256,7.521768659353256
6673,6673,00:04:34:24,00:04:37:08,5253646087419594905.xml,64,I must have been half-asleep.  It's not like me to forget.,7.519981265068054,7.519981265068054
18416,18416,00:51:36:13,00:51:37:22,5269245838135402929.xml,880,All right then.  Why don't you bake a  cake and I'll get Shirley to do one and we'll see who's the best?,7.51582533121109,7.51582533121109
17234,17234,01:37:36:02,01:37:39:04,5266645664934403562.xml,1803,"Right, Abs.  How's that salad  coming on, eh? Needs more tomatoes.",7.513797283172607,7.513797283172607
3592,3592,01:14:42:07,01:14:43:23,5248439298566680341.xml,1512,"Are they here yet?  Yeah, they're upstairs.",7.513348758220673,7.513348758220673
5203,5203,00:44:40:21,00:44:45:00,5251033029316736209.xml,887,There you go.  Thanks.,7.507225871086121,7.507225871086121
11769,11769,00:57:19:17,00:57:23:15,5258818087037440299.xml,1138,"Well, if it's good enough  for Naomi Campbell... But they haven't charged you,  so there's no point worrying.",7.503791153430939,7.503791153430939
9428,9428,00:41:34:15,00:41:43:19,5256228221757951173.xml,717,"""The things I liked  best about my dad. ""My dad wasn't like other dads. ",7.503519952297211,7.503519952297211
17142,17142,01:33:14:06,01:33:18:06,5266645664934403562.xml,1711,Everything OK?  Yeah.  Fine! Just wondered if you wanted  some ketchup on your roll?,7.502087205648422,7.502087205648422
4081,4081,01:41:50:03,01:41:51:11,5248439298566680341.xml,2001,"Oh, what, cos you're so different?  You both lie and cheat to get what you want.",7.497888803482056,7.497888803482056
360,360,00:20:47:04,00:20:54:15,5245830105934359183.xml,361,"Sorry about that.  What can I get ya?  Vodka tonic.  Billy, I want some more orange juice mixers. On my way.",7.496225088834763,7.496225088834763
10803,10803,00:06:52:21,00:06:58:03,5258818087037440299.xml,172,"On the other hand, I don't have to  pick 'em up from Dot's for a while. Maybe we could celebrate. ",7.4951171875,7.4951171875
5166,5166,00:42:39:07,00:42:44:04,5251033029316736209.xml,850,"He's never gonna give up, is he?  So you might as well  give him a chance. He is still the father of your  kids, and they do love him.",7.494904845952988,7.494904845952988
11595,11595,00:48:17:20,00:48:21:23,5258818087037440299.xml,964,"A white wine.  Mm-hm. Can I get a lager and  a white wine, please?",7.491862773895264,7.491862773895264
