,begin,end,filename,shot_id,transcript
13642,00:09:36:01,00:09:37:19,5318609185758554501.xml,181,What's Polly said? 
13643,00:09:37:20,00:09:40:11,5318609185758554501.xml,182,I could lose Lauren.  Haven't  you done enough to wreck this family?
13644,00:09:40:12,00:09:43:22,5318609185758554501.xml,183,You've been pretending to help me so  you could steal the address.
13645,00:09:43:23,00:09:45:11,5318609185758554501.xml,184,
13646,00:09:45:12,00:09:46:10,5318609185758554501.xml,185,
13647,00:09:46:11,00:09:47:02,5318609185758554501.xml,186,"Well, I was desperate, all right? "
13648,00:09:47:03,00:09:47:05,5318609185758554501.xml,187,
13649,00:09:47:06,00:09:48:09,5318609185758554501.xml,188,
13650,00:09:48:10,00:09:49:11,5318609185758554501.xml,189,"Cos you, you never tell me  anything about her do ya?"
13651,00:09:49:12,00:09:50:22,5318609185758554501.xml,190,
13652,00:09:50:23,00:09:52:02,5318609185758554501.xml,191,"Yeah, see?  You get to hear from her.  You get to see her."
13653,00:09:52:03,00:09:53:06,5318609185758554501.xml,192,
13654,00:09:53:07,00:09:55:15,5318609185758554501.xml,193,"I just couldn't bear not knowing.  Just stay away from me, all right?"
13655,00:09:55:16,00:09:56:14,5318609185758554501.xml,194,
13656,00:09:56:15,00:09:57:17,5318609185758554501.xml,195,Stay away from all of us. 
13657,00:09:57:18,00:10:28:11,5318609185758554501.xml,196,"Look...  There's nothing in the world  I want more  than to see you two together. I've kept on thinking about it.  The moment she looks at me for  the first time, knowing who I am. I spoke to her.  To Ronnie? About me?  Please, Danielle.  Go home. "
13658,00:10:28:12,00:10:32:08,5318609185758554501.xml,197,"Save yourself all this pain.  Wh, wh...what did she say? "
13659,00:10:32:09,00:10:34:12,5318609185758554501.xml,198,
13660,00:10:34:13,00:10:36:05,5318609185758554501.xml,199,
13661,00:10:36:06,00:10:37:01,5318609185758554501.xml,200,
13662,00:10:37:02,00:10:44:02,5318609185758554501.xml,201,You have to tell me.  Well...  I started carefully.  I asked her if she ever  thought about the baby.
13663,00:10:44:03,00:10:47:09,5318609185758554501.xml,202,"Well, what she said...  I, I never expected it..."
13664,00:10:47:10,00:10:57:15,5318609185758554501.xml,203,"She said ""Dad.  When I look back,  I'm relieved. ""Deep down, I'm relieved  that baby died."""
13665,00:10:57:16,00:11:05:02,5318609185758554501.xml,204,No. 
13666,00:11:05:03,00:11:05:19,5318609185758554501.xml,205,
13667,00:11:05:20,00:11:06:08,5318609185758554501.xml,206,
13668,00:11:06:09,00:11:06:14,5318609185758554501.xml,207,
13669,00:11:06:15,00:11:06:21,5318609185758554501.xml,208,
13670,00:11:06:22,00:11:21:00,5318609185758554501.xml,209,"No.  No...you, you said she cried...  you said she grieved.  She was distraught. Mmm.  Yeah, yeah.  I reminded her.  All the tears she'd cried. She said she'd grieved that  a little baby had passed away."
13671,00:11:21:01,00:11:31:24,5318609185758554501.xml,210,"But then she said, ""You know,  I always had a terrible fear. ""That one day, when she was grown up,  ""she'd come looking for me."" "
13672,00:11:32:00,00:11:36:07,5318609185758554501.xml,211,"It horrified her.  She said, ""I just couldn't  deal with it.  I'd kill myself."
13673,00:11:36:08,00:11:46:08,5318609185758554501.xml,212,"""I'd just kill myself.""  She's a sick woman you know,  Danielle. I warned you.  And you know, you...  You had a mother."
13674,00:11:46:09,00:11:50:19,5318609185758554501.xml,213,"That wonderful woman who adopted you.  Who brought you up, loved you,  dried your tears."
13675,00:11:50:20,00:11:58:05,5318609185758554501.xml,214,Please. 
13676,00:11:58:06,00:12:03:07,5318609185758554501.xml,215,Don't make me tell Ronnie.  I couldn't bear losing her. 
13677,00:12:03:08,00:12:09:17,5318609185758554501.xml,216,
13678,00:12:09:18,00:12:37:17,5318609185758554501.xml,217,"Mmmm.  Going to see the bank manager?  Bank manager!  Don't be rude.  If I wanted a bank loan,  I'd lop six inches off this  and drop the old cleavage a bit. Where's Dad?  I dunno, love. I take it this is his handiwork.  Yeah.  He can't help himself, can he?  Well, I tell you what you could  wear it to do some canvassing."
13679,00:12:37:18,00:12:39:09,5318609185758554501.xml,218,
13680,00:12:39:10,00:12:42:09,5318609185758554501.xml,219,"You won't be needing  a wedding dress, I hear."
13681,00:12:42:10,00:12:44:06,5318609185758554501.xml,220,"Well, your dad's got it in his  head that I'm too frail to cope."
13682,00:12:44:07,00:12:49:15,5318609185758554501.xml,221,You were carried off  in an ambulance.
13683,00:12:49:16,00:12:50:18,5318609185758554501.xml,222,Look.  I've never seen  him like this before.
13684,00:12:50:19,00:12:53:03,5318609185758554501.xml,223,Like what?  He's really frightened of losing you.
13685,00:12:53:04,00:12:56:15,5318609185758554501.xml,224,"Well, it's only a bit of blood  pressure.  Nothing to worry about."
13686,00:12:56:16,00:12:57:17,5318609185758554501.xml,225,
13687,00:12:57:18,00:13:02:04,5318609185758554501.xml,226,He loves you.  Yeah.  And he loves you too.  And look how you treat him.
13688,00:13:02:05,00:13:08:17,5318609185758554501.xml,227,That's different.  I push people away. I ruin everything.  Chuck away everything I love.
13689,00:13:08:18,00:13:10:19,5318609185758554501.xml,228,Jack.  The baby. 
13690,00:13:10:20,00:13:16:05,5318609185758554501.xml,229,I wish you wouldn't keep going on  about this. Well.  Maybe it wasn't Dad's fault.  It doesn't matter how old I was.
13691,00:13:16:06,00:13:26:18,5318609185758554501.xml,230,"I'm the one that gave her away.  That's enough.  Archie did what was best for you  because you were too young  to know what was best. Look.  No-one's to blame.  And remember, darling,"
13692,00:13:26:19,00:13:31:03,5318609185758554501.xml,231,he's still your dad.  And you're gonna chuck him  for Walford Council.
13693,00:13:31:04,00:13:32:23,5318609185758554501.xml,232,
13694,00:13:32:24,00:13:34:02,5318609185758554501.xml,233,I'm not the  one giving out the ultimatums.
13695,00:13:34:03,00:13:43:09,5318609185758554501.xml,234,"But you love each other.  And if that's not enough, what have you got?  What have any of us got? "
13696,00:13:43:10,00:13:46:08,5318609185758554501.xml,235,
13697,00:13:46:09,00:13:59:03,5318609185758554501.xml,236,
13698,00:13:59:04,00:14:02:16,5318609185758554501.xml,237,I'm going home. 
13699,00:14:02:17,00:14:04:15,5318609185758554501.xml,238,I always knew you  wouldn't stick around.
13700,00:14:04:16,00:14:12:23,5318609185758554501.xml,239,But you don't want me around.  Who does? 
13701,00:14:12:24,00:14:15:00,5318609185758554501.xml,240,
13702,00:14:15:01,00:14:19:21,5318609185758554501.xml,241,
13703,00:14:19:22,00:14:22:18,5318609185758554501.xml,242,You don't carry mine round with ya. 
13704,00:14:22:19,00:14:27:23,5318609185758554501.xml,243,That's cos I've got you here.  I know I'm gonna see you. Where were you?  I'm hungry.  Yeah.
13705,00:14:27:24,00:14:29:12,5318609185758554501.xml,244,"Sorry.  I ran over at Booty's.  So.  I'll just do us some pasta, shall I?"
13706,00:14:29:13,00:14:30:04,5318609185758554501.xml,245,
13707,00:14:30:05,00:14:32:10,5318609185758554501.xml,246,Pasta?  Dad's coming round  with curry.
13708,00:14:32:11,00:14:33:01,5318609185758554501.xml,247,
13709,00:14:33:02,00:14:34:08,5318609185758554501.xml,248,
13710,00:14:34:09,00:14:35:24,5318609185758554501.xml,249,"No.  No, he's not.  Why not?"
13711,00:14:36:00,00:14:37:04,5318609185758554501.xml,250,It's pasta or nothing. 
13712,00:14:37:05,00:14:39:20,5318609185758554501.xml,251,Why are you in a strop? 
13713,00:14:39:21,00:14:42:23,5318609185758554501.xml,252,"I'm not, Abi.  Will you just leave it, please?"
13714,00:14:42:24,00:14:43:17,5318609185758554501.xml,253,"Like I leave everything?  I ask about Dad,"
13715,00:14:43:18,00:14:46:09,5318609185758554501.xml,254,you bite my head off.  That's not true.
13716,00:14:46:10,00:14:47:18,5318609185758554501.xml,255,"I ask about Lauren, "
13717,00:14:47:19,00:14:49:00,5318609185758554501.xml,256,you change the subject.  You won't  tell me anything.  What's the point?
13718,00:14:49:01,00:14:51:02,5318609185758554501.xml,257,
13719,00:14:51:03,00:15:20:00,5318609185758554501.xml,258,"Bye, Granddad.  I'm going home.  Like you said.  Bye, sweetheart.  Sorry it had to end like this.  Well, if you ever think she's well  enough... I'll call you.  I promise. You look after yourself. "
13720,00:15:20:01,00:16:05:14,5318609185758554501.xml,259,"How many times do I have  to tell you to take it easy? Archie...  This election.  It's not about me being stubborn.  It's just that,  in here when I was speaking,  I felt like I was  carrying everyone along with me. Yeah.  Well, you know.  You'll be great at it. You'll do a lot for people.  If you get in, people round here'll  be really lucky. Yeah, well, I care about the people round here.  Not like I care about you.  Do you think I'd turn my back on you  to be some sort of politician? If I didn't learn in hospital  what was important, I never will. You and me, Archie Mitchell.  We're getting married. "
13721,00:16:05:15,00:16:18:23,5318609185758554501.xml,260,"You know, Peggy...  My life, right  now, just could not be better."
13722,00:16:18:24,00:16:19:22,5318609185758554501.xml,261,
13723,00:16:19:23,00:16:20:24,5318609185758554501.xml,262,
13724,00:16:21:00,00:16:24:07,5318609185758554501.xml,263,
13725,00:16:24:08,00:16:27:07,5318609185758554501.xml,264,Hey!  Where you going? 
13726,00:16:27:08,00:16:31:07,5318609185758554501.xml,265,I'm going back to Telford. 
13727,00:16:31:08,00:16:33:17,5318609185758554501.xml,266,
13728,00:16:33:18,00:16:36:04,5318609185758554501.xml,267,You told Stacey you're leaving? 
13729,00:16:36:05,00:16:39:24,5318609185758554501.xml,268,She'll be pleased to be rid of me.  You can't go like this.  Come on.  I'm finished for the day.
13730,00:16:40:00,00:16:44:17,5318609185758554501.xml,269,Jump in here.  Come on.  Come on. 
13731,00:16:44:18,00:16:47:23,5318609185758554501.xml,270,
13732,00:16:47:24,00:16:48:22,5318609185758554501.xml,271,
13733,00:16:48:23,00:16:50:13,5318609185758554501.xml,272,
13734,00:16:50:14,00:16:51:00,5318609185758554501.xml,273,
13735,00:16:51:01,00:16:51:24,5318609185758554501.xml,274,
13736,00:16:52:00,00:16:55:01,5318609185758554501.xml,275,A...and you've left it  till now to call me?
13737,00:16:55:02,00:16:57:08,5318609185758554501.xml,276,
13738,00:16:57:09,00:16:59:11,5318609185758554501.xml,277,"Well, all right, darling.  It's lovely to talk to you."
13739,00:16:59:12,00:17:01:15,5318609185758554501.xml,278,I love you.  Bye. 
13740,00:17:01:16,00:17:03:24,5318609185758554501.xml,279,Honestly.  He's not gonna get back  till late tonight.
13741,00:17:04:00,00:17:05:16,5318609185758554501.xml,280,
13742,00:17:05:17,00:17:07:02,5318609185758554501.xml,281,And I wanted this  to be a welcome home for him.
13743,00:17:07:03,00:17:08:11,5318609185758554501.xml,282,
13744,00:17:08:12,00:17:10:10,5318609185758554501.xml,283,"Well, never mind.  It's your welcome home."
13745,00:17:10:11,00:17:11:24,5318609185758554501.xml,284,Seen Jay?  I lost him on Oxford Street.
13746,00:17:12:00,00:17:13:09,5318609185758554501.xml,285,He's got his bus fare?  He's got a pass. So what's the problem?
13747,00:17:13:10,00:17:15:05,5318609185758554501.xml,286,
13748,00:17:15:06,00:17:17:00,5318609185758554501.xml,287,
13749,00:17:17:01,00:17:18:05,5318609185758554501.xml,288,"Billy, lay the table. "
13750,00:17:18:06,00:17:19:13,5318609185758554501.xml,289,
13751,00:17:19:14,00:17:21:03,5318609185758554501.xml,290,Don't keep fretting.  He can't get that far?  Not without any dough.
13752,00:17:21:04,00:17:27:02,5318609185758554501.xml,291,Billy?  We had a row about  buying his school uniform.
13753,00:17:27:03,00:17:31:12,5318609185758554501.xml,292,"He said I was treating him like  a kid, and he wanted the cash"
13754,00:17:31:13,00:17:32:19,5318609185758554501.xml,293,
13755,00:17:32:20,00:17:34:01,5318609185758554501.xml,294,so as he could buy it.  And you handed it over? 
13756,00:17:34:02,00:17:35:18,5318609185758554501.xml,295,
13757,00:17:35:19,00:17:37:00,5318609185758554501.xml,296,So where's your new suit? 
13758,00:17:37:01,00:17:42:01,5318609185758554501.xml,297,"Oh, come on, Billy.  You didn't give him all the money?"
13759,00:17:42:02,00:17:43:19,5318609185758554501.xml,298,He'll come back. 
13760,00:17:43:20,00:17:44:09,5318609185758554501.xml,299,
13761,00:17:44:10,00:17:50:16,5318609185758554501.xml,300,
13762,00:17:50:17,00:17:56:11,5318609185758554501.xml,301,"So, you think I don't  talk to you about Lauren?"
13763,00:17:56:12,00:17:58:14,5318609185758554501.xml,302,"Well, every time I mention her,  you change the subject."
13764,00:17:58:15,00:18:01:08,5318609185758554501.xml,303,
13765,00:18:01:09,00:18:02:08,5318609185758554501.xml,304,I didn't realise.  Does she even talk about me?
13766,00:18:02:09,00:18:04:10,5318609185758554501.xml,305,
13767,00:18:04:11,00:18:07:13,5318609185758554501.xml,306,Every time I see her  she asks how you are. See.  You never even told me. 
13768,00:18:07:14,00:18:10:09,5318609185758554501.xml,307,"Why don't I see if next time  I go, you can come with me?"
13769,00:18:10:10,00:18:13:01,5318609185758554501.xml,308,
13770,00:18:13:02,00:18:14:24,5318609185758554501.xml,309,
13771,00:18:15:00,00:18:15:07,5318609185758554501.xml,310,
13772,00:18:15:08,00:18:16:23,5318609185758554501.xml,311,
13773,00:18:16:24,00:18:18:05,5318609185758554501.xml,312,
13774,00:18:18:06,00:18:19:16,5318609185758554501.xml,313,
13775,00:18:19:17,00:18:21:00,5318609185758554501.xml,314,
13776,00:18:21:01,00:18:21:16,5318609185758554501.xml,315,
13777,00:18:21:17,00:18:22:15,5318609185758554501.xml,316,
13778,00:18:22:16,00:18:24:00,5318609185758554501.xml,317,
13779,00:18:24:01,00:18:26:16,5318609185758554501.xml,318,I thought I told you.  I'm sorry.  All right?
13780,00:18:26:17,00:18:35:03,5318609185758554501.xml,319,"I know it was stupid.  I done it to  make sure Lauren was all right. There's a bottle of wine for you,  you've had a hard day."
13781,00:18:35:04,00:18:37:23,5318609185758554501.xml,320,I'm going.  All right? 
13782,00:18:37:24,00:18:41:04,5318609185758554501.xml,321,Just didn't want to let Abi down.  I'm going.
13783,00:18:41:05,00:18:43:02,5318609185758554501.xml,322,
13784,00:18:43:03,00:18:44:04,5318609185758554501.xml,323,"See, you don't tell him either. "
13785,00:18:44:05,00:18:47:11,5318609185758554501.xml,324,
13786,00:18:47:12,00:18:48:15,5318609185758554501.xml,325,
13787,00:18:48:16,00:18:49:16,5318609185758554501.xml,326,"Oh, for heaven's sake.  Go and get him."
13788,00:18:49:17,00:18:54:10,5318609185758554501.xml,327,
13789,00:18:54:11,00:18:55:17,5318609185758554501.xml,328,"Tommy Clifford, Patrick Trueman.  How do you do?"
13790,00:18:55:18,00:19:01:15,5318609185758554501.xml,329,"Hi, hi, hi.  You'll be helpful, won't you, Patrick? What, talking about old times? "
13791,00:19:01:16,00:19:03:01,5318609185758554501.xml,330,Let him try to shut me up now. 
13792,00:19:03:02,00:19:34:02,5318609185758554501.xml,331,"OK.  Well, let's go.  Oh, well, you'd better sit down.  Thank you.  Thank you very much. It is very good of you  to give me your time like this. Oh.  It's all right.  Here we are. Drink?  Thank you. So...  What exactly you want to know?  I want to learn all about your  early days, here in London."
13793,00:19:34:03,00:19:40:23,5318609185758554501.xml,332,"Man, that was a long time ago.  I hardly remember a thing. "
13794,00:19:40:24,00:19:52:17,5318609185758554501.xml,333,"Ah.  Try this.  It's probably ropey, but...  Was it expensive? No, it wasn't. Probably a lot of old rubbish.  Where did you get to?  You know, he's been worried about you."
13795,00:19:52:18,00:19:58:17,5318609185758554501.xml,334,"Where's the money, Jay?  The money Billy gave you? Well, I spent it. "
13796,00:19:58:18,00:19:59:13,5318609185758554501.xml,335,
13797,00:19:59:14,00:20:02:16,5318609185758554501.xml,336,"Yeah.  You bought a school uniform,  didn't you? No."
13798,00:20:02:17,00:20:05:23,5318609185758554501.xml,337,
13799,00:20:05:24,00:20:13:21,5318609185758554501.xml,338,"Jay, you're gonna have to give  Peggy that money back. I spent it on you.  That suit you wanted. He tried it on,  he wouldn't buy it,"
13800,00:20:13:22,00:20:16:23,5318609185758554501.xml,339,said it was too smart for him.  I thought he looked great.
13801,00:20:16:24,00:20:17:22,5318609185758554501.xml,340,He looked like James Bond. 
13802,00:20:17:23,00:20:21:22,5318609185758554501.xml,341,So I went back...  and I bought it for you.
13803,00:20:21:23,00:20:22:24,5318609185758554501.xml,342,
13804,00:20:23:00,00:20:24:07,5318609185758554501.xml,343,
13805,00:20:24:08,00:20:28:13,5318609185758554501.xml,344,
13806,00:20:28:14,00:20:30:15,5318609185758554501.xml,345,"Jay...  You, you shouldn't  have done that, though."
13807,00:20:30:16,00:20:31:10,5318609185758554501.xml,346,
13808,00:20:31:11,00:20:33:07,5318609185758554501.xml,347,You had that money to buy a uniform. 
13809,00:20:33:08,00:20:34:21,5318609185758554501.xml,348,They don't care about uniform  at school. They do.  They're strict.
13810,00:20:34:22,00:20:35:18,5318609185758554501.xml,349,
13811,00:20:35:19,00:20:37:01,5318609185758554501.xml,350,
13812,00:20:37:02,00:20:39:17,5318609185758554501.xml,351,Shut up.  Oi!  Don't tell him to shut up.
13813,00:20:39:18,00:20:42:07,5318609185758554501.xml,352,"Oh.  We arguing already?  Proper Mitchell do, then."
13814,00:20:42:08,00:20:43:13,5318609185758554501.xml,353,
13815,00:20:43:14,00:20:45:05,5318609185758554501.xml,354,"Here you are, Dad. "
13816,00:20:45:06,00:20:47:12,5318609185758554501.xml,355,
13817,00:20:47:13,00:20:48:15,5318609185758554501.xml,356,
13818,00:20:48:16,00:20:49:22,5318609185758554501.xml,357,
13819,00:20:49:23,00:20:51:12,5318609185758554501.xml,358,
13820,00:20:51:13,00:20:53:11,5318609185758554501.xml,359,Why don't you like  chicken tikka masala? Never have.
13821,00:20:53:12,00:20:54:10,5318609185758554501.xml,360,Tell her the truth. 
13822,00:20:54:11,00:20:56:22,5318609185758554501.xml,361,No.  What?
13823,00:20:56:23,00:20:59:09,5318609185758554501.xml,362,What?  Mum! 
13824,00:20:59:10,00:21:01:04,5318609185758554501.xml,363,Do you remember how I told you 
13825,00:21:01:05,00:21:03:02,5318609185758554501.xml,364,that when I was pregnant  with you I was overdue.
13826,00:21:03:03,00:21:04:17,5318609185758554501.xml,365,
13827,00:21:04:18,00:21:07:13,5318609185758554501.xml,366,Yeah. 
13828,00:21:07:14,00:21:09:02,5318609185758554501.xml,367,"Well, they used to think that  spicy food got things going, right?"
13829,00:21:09:03,00:21:10:10,5318609185758554501.xml,368,
13830,00:21:10:11,00:21:12:05,5318609185758554501.xml,369,"So, your dad got me a tikka masala, "
13831,00:21:12:06,00:21:19:24,5318609185758554501.xml,370,cos I liked it back then.  Only he added about  a kilo of chilli powder.
13832,00:21:20:00,00:21:22:22,5318609185758554501.xml,371,I thought I was gonna die. 
13833,00:21:22:23,00:21:24:03,5318609185758554501.xml,372,And then  you arrived two hours later.
13834,00:21:24:04,00:21:25:18,5318609185758554501.xml,373,
13835,00:21:25:19,00:21:26:23,5318609185758554501.xml,374,
13836,00:21:26:24,00:21:29:02,5318609185758554501.xml,375,
13837,00:21:29:03,00:21:31:03,5318609185758554501.xml,376,"Right.  Come on, you.  Homework. "
13838,00:21:31:04,00:21:33:21,5318609185758554501.xml,377,
13839,00:21:33:22,00:21:35:01,5318609185758554501.xml,378,
13840,00:21:35:02,00:21:36:19,5318609185758554501.xml,379,
13841,00:21:36:20,00:21:37:15,5318609185758554501.xml,380,It's all right.  I can manage. 
13842,00:21:37:16,00:21:39:22,5318609185758554501.xml,381,
13843,00:21:39:23,00:22:07:20,5318609185758554501.xml,382,"You see, the thing about Stacey is,  she acts tough,  but it's just a front. Yeah.  I know someone like that.  Acts cold.  But really it's cos  they're suicidal. You don't mean Jean, do you?  Oh, no, um...  Although I know  about her troubles. Yeah.  And Stacey's  borne the brunt of it. Can you get better  after you've been through that? Yeah.  Course you can.  Especially if  you've got people round you. When Jean was at her worst,  it was Stacey that kept her going."
13844,00:22:07:21,00:22:12:18,5318609185758554501.xml,383,
13845,00:22:12:19,00:22:36:22,5318609185758554501.xml,384,"So, where did you live?  Oh, here and there, y'know.  Well, West London?  Why you so interested?  I love local history.  That's why I'm doing the book. Now, the late '50s,  I mean, that was a really  interesting time, wasn't it? What year did you come over here?  Oh, I, I can't remember that. "
13846,00:22:36:23,00:22:42:13,5318609185758554501.xml,385,"They your sons, there?  Yep. "
13847,00:22:42:14,00:22:46:07,5318609185758554501.xml,386,"Do they live around here?  Er, Anthony lives in Cambodia."
13848,00:22:46:08,00:22:49:16,5318609185758554501.xml,387,"He's a doctor over there.  Oh, I say.  Very nice. "
13849,00:22:49:17,00:22:52:24,5318609185758554501.xml,388,"You must be very, very proud.  Mmmm. "
13850,00:22:53:00,00:22:55:17,5318609185758554501.xml,389,What about the other boy? 
13851,00:22:55:18,00:22:57:08,5318609185758554501.xml,390,
13852,00:22:57:09,00:23:01:05,5318609185758554501.xml,391,"He's dead.  Oh.  I'm so sorry.  I mean, I wouldn't have asked..."
13853,00:23:01:06,00:23:05:03,5318609185758554501.xml,392,"It's all right, it's all right,  it's all right.  You have kids?"
13854,00:23:05:04,00:23:08:21,5318609185758554501.xml,393,
13855,00:23:08:22,00:23:11:10,5318609185758554501.xml,394,I...no.  No. 
13856,00:23:11:11,00:23:15:00,5318609185758554501.xml,395,"You wanted a kid?  Well, like you said, long time ago."
13857,00:23:15:01,00:23:19:24,5318609185758554501.xml,396,Hey. 
13858,00:23:20:00,00:23:24:23,5318609185758554501.xml,397,It's coming back to me now.  Yeah.  The first house I lived in. 
13859,00:23:24:24,00:23:28:01,5318609185758554501.xml,398,What a dump. 
13860,00:23:28:02,00:23:29:07,5318609185758554501.xml,399,I had to share a bed with  a fella who worked night shift.
13861,00:23:29:08,00:23:34:18,5318609185758554501.xml,400,One toilet between 12 people. 
13862,00:23:34:19,00:23:39:12,5318609185758554501.xml,401,"That must have been hard.  Oh, no, man.  I was young then.  But I remember all the prejudice. "
13863,00:23:39:13,00:23:42:16,5318609185758554501.xml,402,You know.  The signs. 
13864,00:23:42:17,00:23:43:08,5318609185758554501.xml,403,
13865,00:23:43:09,00:23:43:21,5318609185758554501.xml,404,
13866,00:23:43:22,00:23:49:20,5318609185758554501.xml,405,"Keep the water white.  Well, I can't remember that.  What I remember... "
13867,00:23:49:21,00:23:54:02,5318609185758554501.xml,406,"the summer, those hot, summer nights,  girls with their pretty,"
13868,00:23:54:03,00:24:03:00,5318609185758554501.xml,407,"pretty skirts and showing their legs.  And the dances.  The rum.  Yeah, man.  Those were good days. "
13869,00:24:03:01,00:24:04:16,5318609185758554501.xml,408,
13870,00:24:04:17,00:24:06:23,5318609185758554501.xml,409,
13871,00:24:06:24,00:24:08:04,5318609185758554501.xml,410,"Listen, everyone. "
13872,00:24:08:05,00:24:12:04,5318609185758554501.xml,411,I've got something to tell you.  I've decided I'm gonna give up  all this council lark.
13873,00:24:12:05,00:24:14:00,5318609185758554501.xml,412,
13874,00:24:14:01,00:24:15:11,5318609185758554501.xml,413,What about the speech you done? 
13875,00:24:15:12,00:24:17:11,5318609185758554501.xml,414,Nah.  I can't be bothered with  all the palaver.
13876,00:24:17:12,00:24:20:21,5318609185758554501.xml,415,I want to concentrate  on what really matters.
13877,00:24:20:22,00:24:21:18,5318609185758554501.xml,416,
13878,00:24:21:19,00:24:24:09,5318609185758554501.xml,417,"And that's the wedding.  Good for you, Peg."
13879,00:24:24:10,00:24:26:07,5318609185758554501.xml,418,"The wedding and the Vic.  That's enough, innit?"
13880,00:24:26:08,00:24:27:13,5318609185758554501.xml,419,I know what I was gonna say to you.  What did Danielle want this morning?
13881,00:24:27:14,00:24:28:19,5318609185758554501.xml,420,
13882,00:24:28:20,00:24:30:15,5318609185758554501.xml,421,
13883,00:24:30:16,00:24:31:16,5318609185758554501.xml,422,
13884,00:24:31:17,00:24:33:04,5318609185758554501.xml,423,I didn't get a chance to  talk to her.  Was it a pay rise?
13885,00:24:33:05,00:24:35:05,5318609185758554501.xml,424,No.  She's handed in her notice.  She's going back to Telford.
13886,00:24:35:06,00:24:36:07,5318609185758554501.xml,425,
13887,00:24:36:08,00:24:37:18,5318609185758554501.xml,426,
13888,00:24:37:19,00:24:39:03,5318609185758554501.xml,427,"Good riddance.  Oh, don't."
13889,00:24:39:04,00:24:42:01,5318609185758554501.xml,428,She's all right.  She's done a lot of babysitting.
13890,00:24:42:02,00:24:44:07,5318609185758554501.xml,429,"Well, let her do some babysitting  in Telford."
13891,00:24:44:08,00:24:46:01,5318609185758554501.xml,430,If she can find  a mother stupid enough to let her.
13892,00:24:46:02,00:24:49:15,5318609185758554501.xml,431,Amy's very quiet.  Is she sleeping? 
13893,00:24:49:16,00:24:51:12,5318609185758554501.xml,432,
13894,00:24:51:13,00:24:53:03,5318609185758554501.xml,433,No.  I left her on her own  playing with a box of matches.
13895,00:24:53:04,00:24:57:06,5318609185758554501.xml,434,"Not chewing on a credit card?  Like mother like daughter? Ronnie, please! "
13896,00:24:57:07,00:24:57:23,5318609185758554501.xml,435,
13897,00:24:57:24,00:24:58:23,5318609185758554501.xml,436,
13898,00:24:58:24,00:25:00:05,5318609185758554501.xml,437,"This is delicious, innit? "
13899,00:25:00:06,00:25:02:15,5318609185758554501.xml,438,I'd like to propose a toast. 
13900,00:25:02:16,00:25:03:23,5318609185758554501.xml,439,
13901,00:25:03:24,00:25:06:17,5318609185758554501.xml,440,To Auntie Peggy and Dad. 
13902,00:25:06:18,00:25:07:17,5318609185758554501.xml,441,
13903,00:25:07:18,00:25:08:18,5318609185758554501.xml,442,
13904,00:25:08:19,00:25:10:06,5318609185758554501.xml,443,I wish you every happiness. 
13905,00:25:10:07,00:25:12:19,5318609185758554501.xml,444,"Thank you, darling. "
13906,00:25:12:20,00:25:14:09,5318609185758554501.xml,445,So are you  coming to the wedding then?
13907,00:25:14:10,00:25:16:00,5318609185758554501.xml,446,I wouldn't miss it.  Oh.
13908,00:25:16:01,00:25:16:19,5318609185758554501.xml,447,
13909,00:25:16:20,00:25:18:10,5318609185758554501.xml,448,I can't tell you how happy  that makes me.
13910,00:25:18:11,00:25:22:23,5318609185758554501.xml,449,"Not just YOU, Peggy. "
13911,00:25:22:24,00:25:24:09,5318609185758554501.xml,450,
13912,00:25:24:10,00:25:25:23,5318609185758554501.xml,451,
13913,00:25:25:24,00:25:28:08,5318609185758554501.xml,452,
13914,00:25:28:09,00:25:59:01,5318609185758554501.xml,453,"Yeah, man.  A whole half hour to shine my shoes. And then new socks, new shirt.  Tie to match.  And a suit specially made.  And the trousers, man,  the seam, sharp like a knife. And I'm walking down  Ladbroke Grove, man. Feeling like, the King of England.  You lived in Ladbroke Grove?  I... I...I can't remember that, man.  What I'm saying, man, is back then... "
13915,00:25:59:02,00:26:22:09,5318609185758554501.xml,454,"didn't have a care in the world.  Sorry, do you mind if I smoke?  Sure, sure, sure, sure, sure.  Oh, no.  No.  I, I don't seem to have my lighter. Well, you gonna have to  use the cooker in the kitchen. Thank you so much.  All right?  Through there."
13916,00:26:22:10,00:26:23:15,5318609185758554501.xml,455,Thank you. 
13917,00:26:23:16,00:26:30:06,5318609185758554501.xml,456,Nice fella. 
13918,00:26:30:07,00:26:33:16,5318609185758554501.xml,457,
13919,00:26:33:17,00:26:34:17,5318609185758554501.xml,458,
13920,00:26:34:18,00:26:36:09,5318609185758554501.xml,459,
13921,00:26:36:10,00:26:38:15,5318609185758554501.xml,460,
13922,00:26:38:16,00:26:39:09,5318609185758554501.xml,461,
13923,00:26:39:10,00:26:42:19,5318609185758554501.xml,462,
13924,00:26:42:20,00:26:46:13,5318609185758554501.xml,463,"Look, I don't know why you're here, "
13925,00:26:46:14,00:26:48:15,5318609185758554501.xml,464,but I want you out of my house.  Now! 
13926,00:26:48:16,00:26:56:03,5318609185758554501.xml,465,"Night, darling.  Night."
13927,00:26:56:04,00:26:57:04,5318609185758554501.xml,466,
13928,00:26:57:05,00:27:01:23,5318609185758554501.xml,467,"This doesn't mean anything,  you know?"
