,begin,end,filename,shot_id,transcript
16379,00:48:45:06,00:48:46:16,5266645664934403562.xml,948,
16380,00:48:46:17,00:48:47:20,5266645664934403562.xml,949,
16381,00:48:47:21,00:48:48:23,5266645664934403562.xml,950,
16382,00:48:48:24,00:48:53:24,5266645664934403562.xml,951,"Look, Ian I'm sorry.  Jane?"
16383,00:48:54:00,00:48:58:06,5266645664934403562.xml,952,Jane? 
16384,00:48:58:07,00:49:00:15,5266645664934403562.xml,953,What? 
16385,00:49:00:16,00:49:03:13,5266645664934403562.xml,954,"Thanks, darling.  Cheers, Peggy."
16386,00:49:03:14,00:49:04:12,5266645664934403562.xml,955,Here.  Did you know Jane was a  part of this lot?  Performing?
16387,00:49:04:13,00:49:06:09,5266645664934403562.xml,956,
16388,00:49:06:10,00:49:09:01,5266645664934403562.xml,957,Jane Beale?  Callum there reckons she's  supposed to be very funny.
16389,00:49:09:02,00:49:09:22,5266645664934403562.xml,958,
16390,00:49:09:23,00:49:10:21,5266645664934403562.xml,959,
16391,00:49:10:22,00:49:12:04,5266645664934403562.xml,960,
16392,00:49:12:05,00:49:13:19,5266645664934403562.xml,961,"Sorry, I...  I got held up. "
16393,00:49:13:20,00:49:14:23,5266645664934403562.xml,962,
16394,00:49:14:24,00:49:17:07,5266645664934403562.xml,963,"You're on second.  Second, great.  You? "
16395,00:49:17:08,00:49:20:05,5266645664934403562.xml,964,I'm...  I'm not doing a slot. 
16396,00:49:20:06,00:49:23:03,5266645664934403562.xml,965,"Don't be stupid!  If I can do it,  you can.  I'll warm them up for you."
16397,00:49:23:04,00:49:24:24,5266645664934403562.xml,966,
16398,00:49:25:00,00:49:26:18,5266645664934403562.xml,967,
16399,00:49:26:19,00:49:28:14,5266645664934403562.xml,968,I'm not doing it.  Of course you're doing it?  What do you mean?
16400,00:49:28:15,00:49:29:22,5266645664934403562.xml,969,
16401,00:49:29:23,00:49:31:16,5266645664934403562.xml,970,They don't want me to.  I've been dropped.
16402,00:49:31:17,00:49:34:17,5266645664934403562.xml,971,"They say I can be compere,  but that's it."
16403,00:49:34:18,00:49:38:04,5266645664934403562.xml,972,
16404,00:49:38:05,00:49:41:02,5266645664934403562.xml,973,Evidently I'm not funny. 
16405,00:49:41:03,00:49:43:02,5266645664934403562.xml,974,
16406,00:49:43:03,00:49:55:16,5266645664934403562.xml,975,"I didn't know if you were  coming back for dinner or what. Yeah, well, I'm not hungry."
16407,00:49:55:17,00:49:58:01,5266645664934403562.xml,976,"I cooked.  With Ben back,  we had a family meal."
16408,00:49:58:02,00:49:59:05,5266645664934403562.xml,977,"I bet I was really missed, wasn't  I?! What's that supposed to mean?"
16409,00:49:59:06,00:50:01:17,5266645664934403562.xml,978,
16410,00:50:01:18,00:50:02:01,5266645664934403562.xml,979,Your dad hates me.  You're being paranoid.  Of course he doesn't hate you.  You're family.
16411,00:50:02:02,00:50:04:05,5266645664934403562.xml,980,
16412,00:50:04:06,00:50:04:19,5266645664934403562.xml,981,
16413,00:50:04:20,00:50:08:06,5266645664934403562.xml,982,"Yeah, but I'm not a Mitchell, am I? "
16414,00:50:08:07,00:50:10:22,5266645664934403562.xml,983,I don't bloody want to be one. 
16415,00:50:10:23,00:50:12:08,5266645664934403562.xml,984,"Fine.  And our baby's a Slater. You know that, don't you?"
16416,00:50:12:09,00:50:15:01,5266645664934403562.xml,985,
16417,00:50:15:02,00:50:17:06,5266645664934403562.xml,986,OK.  You know what that means?
16418,00:50:17:07,00:50:19:20,5266645664934403562.xml,987,What that means to me?  You get a discount on Stacey's stall?
16419,00:50:19:21,00:50:22:11,5266645664934403562.xml,988,
16420,00:50:22:12,00:50:23:24,5266645664934403562.xml,989,
16421,00:50:24:00,00:50:28:23,5266645664934403562.xml,990,"I don't do this whole  family thing, Rox."
16422,00:50:28:24,00:50:30:16,5266645664934403562.xml,991,"You, me and the baby.  That's all I want."
16423,00:50:30:17,00:50:33:24,5266645664934403562.xml,992,
16424,00:50:34:00,00:50:41:17,5266645664934403562.xml,993,"It's all I need.  I know you love your family.  You want them all involved and everything, but when our baby comes,  you won't need to rely on them."
16425,00:50:41:18,00:50:46:03,5266645664934403562.xml,994,You'll have me. 
16426,00:50:46:04,00:50:47:17,5266645664934403562.xml,995,
16427,00:50:47:18,00:50:50:21,5266645664934403562.xml,996,Thank you! 
16428,00:50:50:22,00:50:52:03,5266645664934403562.xml,997,"Well done, George! "
16429,00:50:52:04,00:50:55:17,5266645664934403562.xml,998,Yeah!  I liked him.  Well done! 
16430,00:50:55:18,00:50:57:19,5266645664934403562.xml,999,"George Poulton, ladies  and gentleman."
16431,00:50:57:20,00:51:00:16,5266645664934403562.xml,1000,
16432,00:51:00:17,00:51:03:16,5266645664934403562.xml,1001,"OK, well grab yourself a drink  and get ready for the funniest lady in Walford."
16433,00:51:03:17,00:51:05:02,5266645664934403562.xml,1002,
16434,00:51:05:03,00:51:07:00,5266645664934403562.xml,1003,"You ready?  If you're not allowed to do yours, I'm not doing mine. What'll that achieve?"
16435,00:51:07:01,00:51:23:01,5266645664934403562.xml,1004,"How dare they drop you like that?  It's so out of order. So the world's not ready for my  style of humour, no worries. I'm not doing it.  They can stuff it! You going to chuck  this chance away cos of me? If you don't do this, your mum  would have been right about you."
16436,00:51:23:02,00:51:25:03,5266645664934403562.xml,1005,
16437,00:51:25:04,00:51:27:24,5266645664934403562.xml,1006,
16438,00:51:28:00,00:51:30:13,5266645664934403562.xml,1007,
16439,00:51:30:14,00:51:33:05,5266645664934403562.xml,1008,"What's this all about, Stace?  I  don't get it. No?  Maybe I wised up."
16440,00:51:33:06,00:52:16:15,5266645664934403562.xml,1009,"You think I'm going to give up  because you decided to throw a strop? Whatever. Fine.  Sit on your own,  play your games. But you ain't gonna  get rid of me that easy. I ain't missed Jane, have I?  No. You going to get us a drink then?  Yep. Listen.  About getting away, the brochure and that. Bianca, we can't afford it...  I know, forget it, it's gone. What, we're not going away? No. All right, it's for the best.  Why go away when a quiet night  with just us is all we need? What? Pat's got the kids on Thursday,  we've got the place to ourselves. Wait until you see your present.  Ladies and gentlemen,  please welcome Walford's Queen of Comedy, Jane Beale."
16441,00:52:16:16,00:52:17:14,5266645664934403562.xml,1010,
16442,00:52:17:15,00:52:22:00,5266645664934403562.xml,1011,
16443,00:52:22:01,00:52:24:10,5266645664934403562.xml,1012,"Jane Beale, everyone. "
16444,00:52:24:11,00:52:26:22,5266645664934403562.xml,1013,"Come on, Jane!  Come on, love! "
16445,00:52:26:23,00:52:28:22,5266645664934403562.xml,1014,
16446,00:52:28:23,00:52:42:18,5266645664934403562.xml,1015,"OK, thank you, thank you  very much for that. I would like to thank my mother  for letting me be here tonight. Well, not letting me, she said  I should never go on the stage."
16447,00:52:42:19,00:52:44:21,5266645664934403562.xml,1016,That performing was for losers.  So here I am.
16448,00:52:44:22,00:52:47:00,5266645664934403562.xml,1017,
16449,00:52:47:01,00:52:54:23,5266645664934403562.xml,1018,She never gave me much  encouragement as a child. My mum.  I used to get  called names at school.
16450,00:52:54:24,00:52:58:20,5266645664934403562.xml,1019,"Well, not at school, at the gates  outside as my mum dropped me off."
16451,00:52:58:21,00:53:01:03,5266645664934403562.xml,1020,"All the others kids'd be  getting, ""Have a nice day"""
16452,00:53:01:04,00:53:04:10,5266645664934403562.xml,1021,"and I would get ""Don't eat too much,  fatty!"" and then she'd wave me goodbye."
16453,00:53:04:11,00:53:06:11,5266645664934403562.xml,1022,
16454,00:53:06:12,00:53:08:06,5266645664934403562.xml,1023,
16455,00:53:08:07,00:53:19:12,5266645664934403562.xml,1024,"Is this it?  Mother's day. Mother's day. Well, that was always fun.  I'd make something at school.  Lots of glue, lots of glitter,  ""FOR MY MUM""."
16456,00:53:19:13,00:53:21:17,5266645664934403562.xml,1025,"Funny, I never knew  our bin was called Mum."
16457,00:53:21:18,00:53:23:24,5266645664934403562.xml,1026,"Let us know when the jokes  start, won't you, Jane? I thought this was a comedy night!"
16458,00:53:24:00,00:53:28:09,5266645664934403562.xml,1027,"I've heard more laughs at a funeral!  Maybe we are at a funeral, cos you is dying a death."
16459,00:53:28:10,00:53:30:17,5266645664934403562.xml,1028,
16460,00:53:30:18,00:53:33:00,5266645664934403562.xml,1029,
16461,00:53:33:01,00:53:38:22,5266645664934403562.xml,1030,"All right Jane, that's enough.  No, listen.  No, no, listen!  OK. "
16462,00:53:38:23,00:53:40:12,5266645664934403562.xml,1031,
16463,00:53:40:13,00:53:42:02,5266645664934403562.xml,1032,Do you want to hear something funny? 
16464,00:53:42:03,00:53:55:07,5266645664934403562.xml,1033,Do you wanna know where my  husband is right now? Jane?  Jane? 
16465,00:53:55:08,00:54:08:04,5266645664934403562.xml,1034,"Help!  No, listen, no, seriously...  This is all true!  So remember  the next time you spill a bit of red sauce, think of my husband... And you wouldn't want that  on your bacon, would you?"
16466,00:54:08:05,00:54:09:12,5266645664934403562.xml,1035,
16467,00:54:09:13,00:54:11:19,5266645664934403562.xml,1036,
16468,00:54:11:20,00:54:16:10,5266645664934403562.xml,1037,"OK, folks.  Thank you very much.  You've been great. I've been Mrs Beale and I've got  another 4,086 combinations to try,"
16469,00:54:16:11,00:54:25:19,5266645664934403562.xml,1038,so goodnight!  She came up trumps!  Well done! 
16470,00:54:25:20,00:54:28:11,5266645664934403562.xml,1039,
16471,00:54:28:12,00:54:30:18,5266645664934403562.xml,1040,
16472,00:54:30:19,00:54:32:15,5266645664934403562.xml,1041,
16473,00:54:32:16,00:54:34:01,5266645664934403562.xml,1042,Well done.  Thank you.
16474,00:54:34:02,00:54:37:17,5266645664934403562.xml,1043,"She went down well then?  Oh, yeah, she was very funny.  Tomato sauce..."
16475,00:54:37:18,00:54:44:07,5266645664934403562.xml,1044,"Come on, Roxy.  Give us a hand.  Yeah, sure."
16476,00:54:44:08,00:54:45:07,5266645664934403562.xml,1045,"Why you not getting up and  doing a slot?  Funny man like you. It's not really my style, Archie."
16477,00:54:45:08,00:54:51:14,5266645664934403562.xml,1046,I do have a good one for you though. 
16478,00:54:51:15,00:54:54:14,5266645664934403562.xml,1047,What did the grumpy old man  say when he was told his daughter was moving out?
16479,00:54:54:15,00:54:57:19,5266645664934403562.xml,1048,Do you like it?  We're getting a place.
16480,00:54:57:20,00:55:00:06,5266645664934403562.xml,1049,Just the three of us. 
16481,00:55:00:07,00:55:01:03,5266645664934403562.xml,1050,
16482,00:55:01:04,00:55:03:00,5266645664934403562.xml,1051,
16483,00:55:03:01,00:55:10:13,5266645664934403562.xml,1052,FROM TV: 'Pop music history...' 
16484,00:55:10:14,00:55:12:18,5266645664934403562.xml,1053,
16485,00:55:12:19,00:55:15:22,5266645664934403562.xml,1054,"Oh, Bradley, I've been so worried.  I've looked everywhere for you."
16486,00:55:15:23,00:55:17:16,5266645664934403562.xml,1055,"I've been back ages, Grandma.  The police, did they catch up with you?"
16487,00:55:17:17,00:55:19:08,5266645664934403562.xml,1056,
16488,00:55:19:09,00:55:23:23,5266645664934403562.xml,1057,"Yeah, they found me.  I didn't like that one that said nothing."
16489,00:55:23:24,00:55:25:05,5266645664934403562.xml,1058,"He just stood there, lurking. "
16490,00:55:25:06,00:55:26:11,5266645664934403562.xml,1059,
16491,00:55:26:12,00:55:29:02,5266645664934403562.xml,1060,"Yep, well, I dealt with them.  What do you mean? Well, I mean they won't be  asking any more stupid questions."
16492,00:55:29:03,00:55:32:21,5266645664934403562.xml,1061,
16493,00:55:32:22,00:55:34:19,5266645664934403562.xml,1062,I've got a couple of nice chops. 
16494,00:55:34:20,00:55:49:24,5266645664934403562.xml,1063,"I could do some mash.  Would you like that for your tea?  Yeah, lovely, cheers.  Peas or beans?  Er, I'll have beans, please. Right.  Oh, that untidy boy.  Oh, Bradley, Bradley, Bradley. "
16495,00:55:50:00,00:55:54:18,5266645664934403562.xml,1064,
16496,00:55:54:19,00:55:55:04,5266645664934403562.xml,1065,
16497,00:55:55:05,00:55:55:15,5266645664934403562.xml,1066,
16498,00:55:55:16,00:55:57:17,5266645664934403562.xml,1067,
16499,00:55:57:18,00:55:59:01,5266645664934403562.xml,1068,
16500,00:55:59:02,00:55:59:18,5266645664934403562.xml,1069,
16501,00:55:59:19,00:56:00:24,5266645664934403562.xml,1070,
16502,00:56:01:00,00:56:02:07,5266645664934403562.xml,1071,
16503,00:56:02:08,00:56:06:15,5266645664934403562.xml,1072,
16504,00:56:06:16,00:56:19:14,5266645664934403562.xml,1073,
16505,00:56:19:15,00:56:23:02,5266645664934403562.xml,1074,
16506,00:56:23:03,00:56:24:12,5266645664934403562.xml,1075,
16507,00:56:24:13,00:56:27:21,5266645664934403562.xml,1076,
16508,00:56:27:22,00:56:30:16,5266645664934403562.xml,1077,
16509,00:56:30:17,00:56:32:20,5266645664934403562.xml,1078,
16510,00:56:32:21,00:56:35:08,5266645664934403562.xml,1079,
16511,00:56:35:09,00:56:37:14,5266645664934403562.xml,1080,
16512,00:56:37:15,00:56:40:02,5266645664934403562.xml,1081,
16513,00:56:40:03,00:56:45:13,5266645664934403562.xml,1082,"You two off flat-hunting, are you?  Wow.  You should have  your own detective show."
16514,00:56:45:14,00:56:47:12,5266645664934403562.xml,1083,
16515,00:56:47:13,00:56:52:23,5266645664934403562.xml,1084,"Whereabouts you looking?  We got a couple of different  viewings, one on George Street and one towards the back of the station."
16516,00:56:52:24,00:56:53:22,5266645664934403562.xml,1085,
16517,00:56:53:23,00:56:54:21,5266645664934403562.xml,1086,
16518,00:56:54:22,00:56:55:17,5266645664934403562.xml,1087,"They're in Walford though, eh? "
16519,00:56:55:18,00:56:56:19,5266645664934403562.xml,1088,
16520,00:56:56:20,00:56:57:04,5266645664934403562.xml,1089,"Well, we did look into Primrose  Hill, Archie, but we thought it was a bit low-brow for us."
16521,00:56:57:05,00:56:58:21,5266645664934403562.xml,1090,
16522,00:56:58:22,00:57:01:13,5266645664934403562.xml,1091,
16523,00:57:01:14,00:57:04:16,5266645664934403562.xml,1092,"Make sure these estate agents  know who's boss, all right. They'll tell you anything to make  a sale...don't let 'em bully you."
16524,00:57:04:17,00:57:06:14,5266645664934403562.xml,1093,
16525,00:57:06:15,00:57:10:24,5266645664934403562.xml,1094,"I mean, I could come with you,  make sure they don't mug you off."
16526,00:57:11:00,00:57:15:04,5266645664934403562.xml,1095,"Yeah, but thanks Archie,  I think I can handle a few poxy estate agents on my own..."
16527,00:57:15:05,00:57:17:01,5266645664934403562.xml,1096,
16528,00:57:17:02,00:57:19:08,5266645664934403562.xml,1097,I'm used to dealing  with sleazy characters.
16529,00:57:19:09,00:57:23:10,5266645664934403562.xml,1098,"Stacey, did you finish  off the last of the milk?"
16530,00:57:23:11,00:57:26:05,5266645664934403562.xml,1099,
16531,00:57:26:06,00:57:26:13,5266645664934403562.xml,1100,
16532,00:57:26:14,00:57:29:15,5266645664934403562.xml,1101,Stacey?  Why aren't you ready for work? It's best if I stay here.  I think  I'm coming down with something.
16533,00:57:29:16,00:57:31:19,5266645664934403562.xml,1102,
16534,00:57:31:20,00:57:32:22,5266645664934403562.xml,1103,Really? 
16535,00:57:32:23,00:57:35:24,5266645664934403562.xml,1104,
16536,00:57:36:00,00:57:39:06,5266645664934403562.xml,1105,
16537,00:57:39:07,00:57:42:04,5266645664934403562.xml,1106,
16538,00:57:42:05,00:57:48:16,5266645664934403562.xml,1107,"Oh, Mum.  I'm sorry.  I'll go and get some milk, yeah? "
16539,00:57:48:17,00:58:22:19,5266645664934403562.xml,1108,"Can you pass the marge?  You're full of the joys of spring this morning. What do you expect?  Spending  the night locked in the khazi isn't my idea of a fun evening... so forgive me if I'm not  doing cartwheels. C'mon Ian, if you think about it  there is...sort of a funny side. Is there?  I'm just saying... get a sense of humour about it.  Well, you're the humorous one, aren't you, dear? Have you got any idea how  humiliating last night was? Have you got any idea how much a  24-hour locksmith charges?! Ian..."
16540,00:58:22:20,00:58:26:23,5266645664934403562.xml,1109,
16541,00:58:26:24,00:58:28:22,5266645664934403562.xml,1110,
16542,00:58:28:23,00:58:30:05,5266645664934403562.xml,1111,You do any jokes about me last night?  No.  Course not.  No.
16543,00:58:30:06,00:58:31:22,5266645664934403562.xml,1112,
16544,00:58:31:23,00:58:36:08,5266645664934403562.xml,1113,
16545,00:58:36:09,00:58:42:15,5266645664934403562.xml,1114,"You off somewhere?  Oh, right.  Um, yeah.  Just a business  trip, you know - a conference."
16546,00:58:42:16,00:58:48:22,5266645664934403562.xml,1115,Oh.  Do they hold many estate agent  conferences
16547,00:58:48:23,00:58:49:23,5266645664934403562.xml,1116,
16548,00:58:49:24,00:58:50:04,5266645664934403562.xml,1117,
16549,00:58:50:05,00:58:52:24,5266645664934403562.xml,1118,"in Stockholm, then? "
16550,00:58:53:00,00:58:55:01,5266645664934403562.xml,1119,
16551,00:58:55:02,00:59:02:16,5266645664934403562.xml,1120,"Cheer up, Stacey.  Like that nice President Obama says,  ""Yes, we can!"""
16552,00:59:02:17,00:59:05:18,5266645664934403562.xml,1121,
16553,00:59:05:19,00:59:06:18,5266645664934403562.xml,1122,
16554,00:59:06:19,00:59:08:02,5266645664934403562.xml,1123,
16555,00:59:08:03,00:59:13:08,5266645664934403562.xml,1124,ALL: Surprise!  Happy birthday! 
16556,00:59:13:09,00:59:15:04,5266645664934403562.xml,1125,"This is brilliant  darlin', thank you."
16557,00:59:15:05,00:59:16:14,5266645664934403562.xml,1126,"Well, this is just the beginning.  You are gonna have the best birthday ever."
16558,00:59:16:15,00:59:17:05,5266645664934403562.xml,1127,
16559,00:59:17:06,00:59:22:00,5266645664934403562.xml,1128,"Listen, I've had to pull a  sickie today for Tony, so if you see Ian, keep schtum,  yeah? You didn't have to call in sick, babe."
16560,00:59:22:01,00:59:23:05,5266645664934403562.xml,1129,
16561,00:59:23:06,00:59:26:14,5266645664934403562.xml,1130,I didn't want to come home on your  birthday stinking of bacon sandwiches with bags under my eyes.
16562,00:59:26:15,00:59:28:13,5266645664934403562.xml,1131,
16563,00:59:28:14,00:59:33:05,5266645664934403562.xml,1132,"Ian'll be none the wiser,  he's probably still stuck in the bog!"
16564,00:59:33:06,00:59:39:20,5266645664934403562.xml,1133,"Pat's taking the kids to a  firework display tonight, so I'll have you all to myself... and I'll give you  your real present later."
16565,00:59:39:21,00:59:40:11,5266645664934403562.xml,1134,
16566,00:59:40:12,00:59:41:01,5266645664934403562.xml,1135,"Right, you lot, what do  you want for breakfast?"
16567,00:59:41:02,00:59:46:06,5266645664934403562.xml,1136,"If I didn't know you better Bradley,  I was saying you was running away from something."
16568,00:59:46:07,00:59:49:01,5266645664934403562.xml,1137,
16569,00:59:49:02,00:59:50:17,5266645664934403562.xml,1138,
16570,00:59:50:18,00:59:52:24,5266645664934403562.xml,1139,"All right, if you want the truth,  I am.  I hate this place, Grandma, all right.  I've had enough."
16571,00:59:53:00,00:59:56:00,5266645664934403562.xml,1140,"So yeah, OK, fine,  fine, I'm running away."
16572,00:59:56:01,00:59:58:17,5266645664934403562.xml,1141,
16573,00:59:58:18,01:00:02:20,5266645664934403562.xml,1142,"I'm running away from Dad,  from Stacey, from everyone. Will that make you happy?  You can't  live your life running away from everything, Bradley."
16574,01:00:02:21,01:00:07:19,5266645664934403562.xml,1143,"I mean, I know how you feel about  him, but your father is lying in an hospital bed,"
16575,01:00:07:20,01:00:13:00,5266645664934403562.xml,1144,"and your family needs you.  Lauren, Abi, they need you."
16576,01:00:13:01,01:00:15:21,5266645664934403562.xml,1145,I need you. 
16577,01:00:15:22,01:00:22:11,5266645664934403562.xml,1146,Now I'm going up to the hospital.  Cos Jesus said... 
16578,01:00:22:12,01:00:25:06,5266645664934403562.xml,1147,"""I was sick and you visited me,  ""I was in prison and you came  unto me."""
16579,01:00:25:07,01:00:27:12,5266645664934403562.xml,1148,
16580,01:00:27:13,01:00:30:22,5266645664934403562.xml,1149,"And his disciples said, ""When Lord?""  And he said, ""In so much as ye do it  to one of the least of these, my brethren,"
16581,01:00:30:23,01:00:43:02,5266645664934403562.xml,1150,"""ye do it unto me.""  Think about that, Bradley. "
16582,01:00:43:03,01:00:44:12,5266645664934403562.xml,1151,
16583,01:00:44:13,01:00:45:21,5266645664934403562.xml,1152,
16584,01:00:45:22,01:00:50:02,5266645664934403562.xml,1153,
16585,01:00:50:03,01:00:55:24,5266645664934403562.xml,1154,
16586,01:00:56:00,01:00:56:13,5266645664934403562.xml,1155,
16587,01:00:56:14,01:00:57:19,5266645664934403562.xml,1156,
16588,01:00:57:20,01:00:59:18,5266645664934403562.xml,1157,"So, how are we gonna make  this evening work? What?"
16589,01:00:59:19,01:01:01:23,5266645664934403562.xml,1158,I ain't gonna be staring at some  stupid fireworks while you're with her on your birthday.
16590,01:01:01:24,01:01:04:13,5266645664934403562.xml,1159,
16591,01:01:04:14,01:01:07:09,5266645664934403562.xml,1160,"Tonight of all nights -  I can't not be with you, can I? I don't know.  We'll have to talk about it later."
16592,01:01:07:10,01:01:12:09,5266645664934403562.xml,1161,
16593,01:01:12:10,01:01:13:22,5266645664934403562.xml,1162,
16594,01:01:13:23,01:01:15:12,5266645664934403562.xml,1163,
16595,01:01:15:13,01:01:16:11,5266645664934403562.xml,1164,
16596,01:01:16:12,01:01:17:10,5266645664934403562.xml,1165,
16597,01:01:17:11,01:01:19:05,5266645664934403562.xml,1166,
16598,01:01:19:06,01:01:20:05,5266645664934403562.xml,1167,
16599,01:01:20:06,01:01:21:11,5266645664934403562.xml,1168,
16600,01:01:21:12,01:01:21:17,5266645664934403562.xml,1169,
16601,01:01:21:18,01:01:25:24,5266645664934403562.xml,1170,"Oh, hi Dot.  Any news on Max?  Still the same, I'm afraid."
16602,01:01:26:00,01:01:26:12,5266645664934403562.xml,1171,
16603,01:01:26:13,01:01:34:23,5266645664934403562.xml,1172,"How's Bradley doing?  He's not good, Stacey.  Maybe I can pop round  and see him then. I don't think that's  a good idea, do you?"
16604,01:01:34:24,01:01:38:18,5266645664934403562.xml,1173,
16605,01:01:38:19,01:01:39:08,5266645664934403562.xml,1174,
16606,01:01:39:09,01:01:40:17,5266645664934403562.xml,1175,
16607,01:01:40:18,01:01:44:16,5266645664934403562.xml,1176,Right.  Done. 
16608,01:01:44:17,01:01:51:10,5266645664934403562.xml,1177,"Done.  We're now entering a new  era of lavatorial security. Great, but can I...  And to prevent a repeat of last night's unfortunate incident,"
16609,01:01:51:11,01:01:57:21,5266645664934403562.xml,1178,"only key personnel will be issued  with one of these at 06:30 hours, every morning."
16610,01:01:57:22,01:02:05:20,5266645664934403562.xml,1179,"Look, but I just...  And only trusted personnel will be given code green clearance. Ian can you just unlock it,  I need to use the loo now! All right, sorry, sorry. "
16611,01:02:05:21,01:02:06:09,5266645664934403562.xml,1180,Thank you.  Sorry.
16612,01:02:06:10,01:02:08:22,5266645664934403562.xml,1181,
16613,01:02:08:23,01:02:10:15,5266645664934403562.xml,1182,
16614,01:02:10:16,01:02:14:22,5266645664934403562.xml,1183,
16615,01:02:14:23,01:02:18:15,5266645664934403562.xml,1184,I can see where Jane gets her  material from.
16616,01:02:18:16,01:02:20:16,5266645664934403562.xml,1185,
16617,01:02:20:17,01:02:24:03,5266645664934403562.xml,1186,
16618,01:02:24:04,01:02:26:02,5266645664934403562.xml,1187,I thought you might  like a nice choccy biccy.
16619,01:02:26:03,01:02:45:10,5266645664934403562.xml,1188,"Do you want one, Stacey?  Is that what they're  prescribing for flu nowadays? Eh? Don't be silly!  Go on.  You used to love a  nice choccy biccy. You used to break it in half  and nibble all round the edges. You'd get through the whole packet  if... I don't want one mum, all right?"
16620,01:02:45:11,01:02:48:20,5266645664934403562.xml,1189,I'll just... 
16621,01:02:48:21,01:02:49:22,5266645664934403562.xml,1190,
16622,01:02:49:23,01:02:50:02,5266645664934403562.xml,1191,"leave them there, then. "
16623,01:02:50:03,01:02:55:01,5266645664934403562.xml,1192,Just in case you change your mind. 
16624,01:02:55:02,01:02:57:07,5266645664934403562.xml,1193,
16625,01:02:57:08,01:02:58:23,5266645664934403562.xml,1194,
16626,01:02:58:24,01:03:00:02,5266645664934403562.xml,1195,
16627,01:03:00:03,01:03:01:05,5266645664934403562.xml,1196,
16628,01:03:01:06,01:03:03:03,5266645664934403562.xml,1197,
16629,01:03:03:04,01:03:08:05,5266645664934403562.xml,1198,"Was there anything else?  I know you're not sick, Stacey. "
16630,01:03:08:06,01:03:10:20,5266645664934403562.xml,1199,"So, what really is the matter? "
16631,01:03:10:21,01:03:14:15,5266645664934403562.xml,1200,"Nothing a choccy biccy won't fix.  I'm going upstairs. You should be out having fun,  not sat in here moping."
16632,01:03:14:16,01:03:19:00,5266645664934403562.xml,1201,Is it that Max business? 
16633,01:03:19:01,01:03:19:11,5266645664934403562.xml,1202,
16634,01:03:19:12,01:03:22:20,5266645664934403562.xml,1203,"Cos if it is, you shouldn't listen  to all those gossips, they don't know what they're talking about."
16635,01:03:22:21,01:03:26:14,5266645664934403562.xml,1204,
16636,01:03:26:15,01:03:30:17,5266645664934403562.xml,1205,I've heard all sorts of ridiculous  things about you and Sean and goodness knows what else.
16637,01:03:30:18,01:03:33:01,5266645664934403562.xml,1206,
16638,01:03:33:02,01:03:34:09,5266645664934403562.xml,1207,"You just don't listen to 'em.  So, "
16639,01:03:34:10,01:03:35:05,5266645664934403562.xml,1208,
16640,01:03:35:06,01:03:38:21,5266645664934403562.xml,1209,"come on,  what is it?  Everything, Mum! All right?  Everything!"
16641,01:03:38:22,01:03:43:11,5266645664934403562.xml,1210,What do you mean? 
16642,01:03:43:12,01:03:48:09,5266645664934403562.xml,1211,What's happened?  Nothing!  And nothing's gonna happen with anyone!  Do you know why?
16643,01:03:48:10,01:03:50:08,5266645664934403562.xml,1212,Because everything I touch  turns into a complete disaster!
16644,01:03:50:09,01:03:53:23,5266645664934403562.xml,1213,"Come on Stacey, that's not true.  Isn't it?"
16645,01:03:53:24,01:03:56:02,5266645664934403562.xml,1214,Have you met any  of the Brannings lately?
16646,01:03:56:03,01:03:58:01,5266645664934403562.xml,1215,That family is in pieces... 
16647,01:03:58:02,01:04:01:19,5266645664934403562.xml,1216,"and if it wasn't for me and Max,  none of that would have happened!"
16648,01:04:01:20,01:04:10:20,5266645664934403562.xml,1217,"We should start thinking about  decorating, you know.  I've had a few ideas. Such as? Oh, you know - standard mod-cons.  Plasma screen, walk-in wardrobe,"
16649,01:04:10:21,01:04:20:00,5266645664934403562.xml,1218,"Jacuzzi, obviously.  Obviously. And, erm...how do you feel about  mirrors on the bedroom ceiling? I don't know.  I think I could  probably deal with it."
16650,01:04:20:01,01:04:22:16,5266645664934403562.xml,1219,
16651,01:04:22:17,01:04:25:10,5266645664934403562.xml,1220,"Excuse me, Mr and Mrs Slater?  Yeah?"
16652,01:04:25:11,01:04:27:13,5266645664934403562.xml,1221,
16653,01:04:27:14,01:04:27:18,5266645664934403562.xml,1222,
16654,01:04:27:19,01:04:30:04,5266645664934403562.xml,1223,"Amir Khan, Marshall and Hammond? "
16655,01:04:30:05,01:04:34:06,5266645664934403562.xml,1224,Amir Khan?  Yeah... but the similarities end there  unfortunately.
16656,01:04:34:07,01:04:35:13,5266645664934403562.xml,1225,"You're here to see flat eight,  right?"
16657,01:04:35:14,01:04:41:00,5266645664934403562.xml,1226,"Yeah, it looks brilliant...  Yeah, brand-new development, just opened to the public."
16658,01:04:41:01,01:04:46:00,5266645664934403562.xml,1227,"If you think the outside looks nice,  wait till you see the interior. Amir, why don't you do me a favour, right.  Just give me them keys."
16659,01:04:46:01,01:04:48:14,5266645664934403562.xml,1228,"We'll go in, take a look around,  then we'll come out and let you know what we think."
16660,01:04:48:15,01:04:52:20,5266645664934403562.xml,1229,"Um...no!  Um, I'm afraid I can't...  It's company policy that I remain with you."
